GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0051234,establishment of localization,3176,46,48.33,20,0.339,0.663,1.000,Misin01G004300.v7.1|Misin01G039500.v7.1|Misin01G088400.v7.1|Misin01G122900.v7.1|Misin01G257500.v7.1|Misin01G442700.v7.1|Misin01G443300.v7.1|Misin01G488900.v7.1|Misin02G068400.v7.1|Misin02G086300.v7.1|Misin02G482300.v7.1|Misin03G002600.v7.1|Misin03G002900.v7.1|Misin03G298300.v7.1|Misin04G086200.v7.1|Misin04G305400.v7.1|Misin05G242700.v7.1|Misin05G275700.v7.1|Misin05G313500.v7.1|Misin05G367600.v7.1|Misin05G367700.v7.1|Misin05G368300.v7.1|Misin06G339600.v7.1|Misin06G339700.v7.1|Misin07G170900.v7.1|Misin07G217400.v7.1|Misin07G407300.v7.1|Misin07G429000.v7.1|Misin08G181500.v7.1|Misin08G222500.v7.1|Misin09G025200.v7.1|Misin09G189700.v7.1|Misin10G021600.v7.1|Misin11G107800.v7.1|Misin12G112000.v7.1|Misin12G112700.v7.1|Misin12G154000.v7.1|Misin12G154100.v7.1|Misin12G156400.v7.1|Misin13G027300.v7.1|Misin14G095700.v7.1|Misin17G017200.v7.1|Misin19G074800.v7.1|Misin19G166800.v7.1|MisinT157700.v7.1|MisinT420400.v7.1
GO:0007154,cell communication,2074,57,31.56,122,0.370,1.000,1.000,Misin01G048800.v7.1|Misin01G146700.v7.1|Misin01G202900.v7.1|Misin01G265800.v7.1|Misin01G349100.v7.1|Misin01G392400.v7.1|Misin01G499100.v7.1|Misin02G118600.v7.1|Misin02G352500.v7.1|Misin02G377100.v7.1|Misin02G437700.v7.1|Misin02G501300.v7.1|Misin03G022700.v7.1|Misin03G078600.v7.1|Misin03G172500.v7.1|Misin04G034000.v7.1|Misin04G304300.v7.1|Misin04G372600.v7.1|Misin04G393700.v7.1|Misin05G027400.v7.1|Misin05G080800.v7.1|Misin05G292900.v7.1|Misin05G302700.v7.1|Misin06G285700.v7.1|Misin07G031800.v7.1|Misin07G225300.v7.1|Misin07G227000.v7.1|Misin07G233000.v7.1|Misin07G233100.v7.1|Misin07G415200.v7.1|Misin08G108800.v7.1|Misin08G196000.v7.1|Misin09G017600.v7.1|Misin09G032200.v7.1|Misin09G111100.v7.1|Misin09G143200.v7.1|Misin10G028200.v7.1|Misin10G104600.v7.1|Misin11G184100.v7.1|Misin11G246000.v7.1|Misin12G192600.v7.1|Misin12G221600.v7.1|Misin12G278600.v7.1|Misin14G138900.v7.1|Misin16G103100.v7.1|Misin16G207700.v7.1|Misin16G222700.v7.1|Misin17G017200.v7.1|Misin17G229400.v7.1|Misin18G028200.v7.1|Misin19G051900.v7.1|Misin19G127500.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT364600.v7.1|MisinT420400.v7.1|MisinT560400.v7.1
GO:0023052,signaling,2074,57,31.56,123,0.370,1.000,1.000,Misin01G048800.v7.1|Misin01G146700.v7.1|Misin01G202900.v7.1|Misin01G265800.v7.1|Misin01G349100.v7.1|Misin01G392400.v7.1|Misin01G499100.v7.1|Misin02G118600.v7.1|Misin02G352500.v7.1|Misin02G377100.v7.1|Misin02G437700.v7.1|Misin02G501300.v7.1|Misin03G022700.v7.1|Misin03G078600.v7.1|Misin03G172500.v7.1|Misin04G034000.v7.1|Misin04G304300.v7.1|Misin04G372600.v7.1|Misin04G393700.v7.1|Misin05G027400.v7.1|Misin05G080800.v7.1|Misin05G292900.v7.1|Misin05G302700.v7.1|Misin06G285700.v7.1|Misin07G031800.v7.1|Misin07G225300.v7.1|Misin07G227000.v7.1|Misin07G233000.v7.1|Misin07G233100.v7.1|Misin07G415200.v7.1|Misin08G108800.v7.1|Misin08G196000.v7.1|Misin09G017600.v7.1|Misin09G032200.v7.1|Misin09G111100.v7.1|Misin09G143200.v7.1|Misin10G028200.v7.1|Misin10G104600.v7.1|Misin11G184100.v7.1|Misin11G246000.v7.1|Misin12G192600.v7.1|Misin12G221600.v7.1|Misin12G278600.v7.1|Misin14G138900.v7.1|Misin16G103100.v7.1|Misin16G207700.v7.1|Misin16G222700.v7.1|Misin17G017200.v7.1|Misin17G229400.v7.1|Misin18G028200.v7.1|Misin19G051900.v7.1|Misin19G127500.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT364600.v7.1|MisinT420400.v7.1|MisinT560400.v7.1
GO:0019752,carboxylic acid metabolic process,3516,119,53.51,124,0.420,1.000,1.000,Misin01G146700.v7.1|Misin01G176200.v7.1|Misin01G202900.v7.1|Misin01G265800.v7.1|Misin01G292300.v7.1|Misin01G344100.v7.1|Misin01G499100.v7.1|Misin02G076500.v7.1|Misin02G208300.v7.1|Misin02G267600.v7.1|Misin02G277500.v7.1|Misin02G298400.v7.1|Misin02G336200.v7.1|Misin02G437700.v7.1|Misin02G501300.v7.1|Misin03G002600.v7.1|Misin03G002900.v7.1|Misin03G021500.v7.1|Misin03G022200.v7.1|Misin03G022700.v7.1|Misin03G078600.v7.1|Misin03G173400.v7.1|Misin03G284800.v7.1|Misin04G033400.v7.1|Misin04G033500.v7.1|Misin04G034000.v7.1|Misin04G034400.v7.1|Misin04G072200.v7.1|Misin04G072300.v7.1|Misin04G222700.v7.1|Misin04G393700.v7.1|Misin05G006200.v7.1|Misin05G027400.v7.1|Misin05G080800.v7.1|Misin05G082000.v7.1|Misin05G102400.v7.1|Misin05G209300.v7.1|Misin05G292900.v7.1|Misin06G078000.v7.1|Misin06G221000.v7.1|Misin06G226800.v7.1|Misin06G344800.v7.1|Misin06G359200.v7.1|Misin07G031800.v7.1|Misin07G094600.v7.1|Misin07G136000.v7.1|Misin07G225300.v7.1|Misin07G225400.v7.1|Misin07G225600.v7.1|Misin07G226500.v7.1|Misin07G227000.v7.1|Misin07G233000.v7.1|Misin07G233100.v7.1|Misin07G377800.v7.1|Misin07G415200.v7.1|Misin07G495100.v7.1|Misin08G026800.v7.1|Misin08G050700.v7.1|Misin08G064900.v7.1|Misin08G067700.v7.1|Misin08G176300.v7.1|Misin08G196000.v7.1|Misin08G210300.v7.1|Misin08G268000.v7.1|Misin09G032200.v7.1|Misin09G095500.v7.1|Misin09G098100.v7.1|Misin09G100100.v7.1|Misin09G100400.v7.1|Misin09G111100.v7.1|Misin09G184300.v7.1|Misin09G188000.v7.1|Misin09G194600.v7.1|Misin10G028200.v7.1|Misin10G078700.v7.1|Misin10G104600.v7.1|Misin10G154000.v7.1|Misin10G189200.v7.1|Misin11G184100.v7.1|Misin11G211600.v7.1|Misin11G222800.v7.1|Misin11G224600.v7.1|Misin11G225300.v7.1|Misin11G246000.v7.1|Misin12G192600.v7.1|Misin12G221600.v7.1|Misin14G041100.v7.1|Misin14G074500.v7.1|Misin14G121800.v7.1|Misin14G138900.v7.1|Misin15G091200.v7.1|Misin16G222700.v7.1|Misin17G003000.v7.1|Misin17G017200.v7.1|Misin17G055400.v7.1|Misin17G167900.v7.1|Misin18G028200.v7.1|Misin18G051300.v7.1|Misin18G171800.v7.1|Misin18G207400.v7.1|Misin19G040600.v7.1|Misin19G051900.v7.1|Misin19G138600.v7.1|Misin19G165000.v7.1|Misin19G200700.v7.1|Misin19G204400.v7.1|Misin19G210900.v7.1|Misin19G249000.v7.1|MisinT151400.v7.1|MisinT157700.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT364600.v7.1|MisinT402800.v7.1|MisinT453600.v7.1|MisinT477200.v7.1|MisinT513500.v7.1|MisinT543700.v7.1|MisinT560400.v7.1
GO:0005975,carbohydrate metabolic process,2721,43,41.41,10,0.420,0.420,0.420,Misin01G062000.v7.1|Misin01G395000.v7.1|Misin01G412200.v7.1|Misin01G494100.v7.1|Misin01G494400.v7.1|Misin02G298500.v7.1|Misin02G338600.v7.1|Misin02G396200.v7.1|Misin02G506000.v7.1|Misin04G160100.v7.1|Misin04G171600.v7.1|Misin04G219400.v7.1|Misin04G222700.v7.1|Misin04G275200.v7.1|Misin04G387200.v7.1|Misin05G036600.v7.1|Misin05G179000.v7.1|Misin05G328800.v7.1|Misin05G331200.v7.1|Misin05G355000.v7.1|Misin06G380900.v7.1|Misin07G350100.v7.1|Misin07G485600.v7.1|Misin07G495100.v7.1|Misin08G064900.v7.1|Misin08G154500.v7.1|Misin09G085800.v7.1|Misin11G046300.v7.1|Misin11G110100.v7.1|Misin12G046300.v7.1|Misin12G100600.v7.1|Misin12G115000.v7.1|Misin12G226300.v7.1|Misin13G187400.v7.1|Misin15G036300.v7.1|Misin15G152900.v7.1|Misin17G123000.v7.1|Misin18G185300.v7.1|Misin18G253400.v7.1|Misin19G040600.v7.1|Misin19G127000.v7.1|MisinT214300.v7.1|MisinT333200.v7.1
GO:0006914,autophagy,99,2,1.51,12,0.446,0.446,0.446,Misin02G071100.v7.1|Misin02G393700.v7.1
GO:0055085,transmembrane transport,538,13,8.19,5,0.463,0.070,0.070,Misin01G088400.v7.1|Misin02G068400.v7.1|Misin04G086200.v7.1|Misin05G242700.v7.1|Misin05G275700.v7.1|Misin07G217400.v7.1|Misin07G407300.v7.1|Misin07G429000.v7.1|Misin08G222500.v7.1|Misin09G025200.v7.1|Misin10G021600.v7.1|Misin12G154000.v7.1|Misin12G154100.v7.1
GO:0071941,nitrogen cycle metabolic process,47,1,0.72,14,0.514,0.514,0.514,Misin05G242700.v7.1
GO:0044281,small molecule metabolic process,6695,159,101.88,15,0.524,0.520,0.520,Misin01G062000.v7.1|Misin01G146700.v7.1|Misin01G176200.v7.1|Misin01G202900.v7.1|Misin01G226100.v7.1|Misin01G265800.v7.1|Misin01G292300.v7.1|Misin01G344100.v7.1|Misin01G395000.v7.1|Misin01G412200.v7.1|Misin01G478800.v7.1|Misin01G499100.v7.1|Misin02G061000.v7.1|Misin02G076500.v7.1|Misin02G208300.v7.1|Misin02G267600.v7.1|Misin02G277500.v7.1|Misin02G298400.v7.1|Misin02G298500.v7.1|Misin02G336200.v7.1|Misin02G338600.v7.1|Misin02G396200.v7.1|Misin02G437700.v7.1|Misin02G501300.v7.1|Misin03G002600.v7.1|Misin03G002900.v7.1|Misin03G021500.v7.1|Misin03G022200.v7.1|Misin03G022700.v7.1|Misin03G078600.v7.1|Misin03G173400.v7.1|Misin03G284800.v7.1|Misin04G033400.v7.1|Misin04G033500.v7.1|Misin04G034000.v7.1|Misin04G034400.v7.1|Misin04G072200.v7.1|Misin04G072300.v7.1|Misin04G160100.v7.1|Misin04G201300.v7.1|Misin04G219400.v7.1|Misin04G222700.v7.1|Misin04G275200.v7.1|Misin04G393700.v7.1|Misin04G402200.v7.1|Misin05G006200.v7.1|Misin05G027400.v7.1|Misin05G036600.v7.1|Misin05G080800.v7.1|Misin05G082000.v7.1|Misin05G102400.v7.1|Misin05G209300.v7.1|Misin05G242700.v7.1|Misin05G292900.v7.1|Misin05G355000.v7.1|Misin06G078000.v7.1|Misin06G095800.v7.1|Misin06G221000.v7.1|Misin06G226800.v7.1|Misin06G344800.v7.1|Misin06G359200.v7.1|Misin07G003000.v7.1|Misin07G031800.v7.1|Misin07G094600.v7.1|Misin07G136000.v7.1|Misin07G225300.v7.1|Misin07G225400.v7.1|Misin07G225600.v7.1|Misin07G226500.v7.1|Misin07G227000.v7.1|Misin07G233000.v7.1|Misin07G233100.v7.1|Misin07G269400.v7.1|Misin07G377800.v7.1|Misin07G415200.v7.1|Misin07G495100.v7.1|Misin08G026800.v7.1|Misin08G050700.v7.1|Misin08G064900.v7.1|Misin08G067700.v7.1|Misin08G138000.v7.1|Misin08G153500.v7.1|Misin08G176300.v7.1|Misin08G196000.v7.1|Misin08G210300.v7.1|Misin08G268000.v7.1|Misin09G032200.v7.1|Misin09G095500.v7.1|Misin09G098100.v7.1|Misin09G100100.v7.1|Misin09G100400.v7.1|Misin09G111100.v7.1|Misin09G184300.v7.1|Misin09G188000.v7.1|Misin09G194600.v7.1|Misin10G028200.v7.1|Misin10G078700.v7.1|Misin10G104600.v7.1|Misin10G154000.v7.1|Misin10G189200.v7.1|Misin11G046300.v7.1|Misin11G110100.v7.1|Misin11G184100.v7.1|Misin11G211600.v7.1|Misin11G222800.v7.1|Misin11G224600.v7.1|Misin11G225300.v7.1|Misin11G246000.v7.1|Misin12G046300.v7.1|Misin12G100600.v7.1|Misin12G115000.v7.1|Misin12G192600.v7.1|Misin12G221600.v7.1|Misin12G226300.v7.1|Misin13G084400.v7.1|Misin13G134200.v7.1|Misin13G187400.v7.1|Misin14G041100.v7.1|Misin14G074500.v7.1|Misin14G121800.v7.1|Misin14G138900.v7.1|Misin15G036300.v7.1|Misin15G091200.v7.1|Misin15G125700.v7.1|Misin16G222700.v7.1|Misin17G003000.v7.1|Misin17G017200.v7.1|Misin17G055400.v7.1|Misin17G167900.v7.1|Misin18G028200.v7.1|Misin18G051300.v7.1|Misin18G171800.v7.1|Misin18G185300.v7.1|Misin18G207400.v7.1|Misin18G253400.v7.1|Misin19G040600.v7.1|Misin19G051900.v7.1|Misin19G127000.v7.1|Misin19G130300.v7.1|Misin19G138600.v7.1|Misin19G165000.v7.1|Misin19G200700.v7.1|Misin19G204400.v7.1|Misin19G210900.v7.1|Misin19G249000.v7.1|MisinT113700.v7.1|MisinT151400.v7.1|MisinT157700.v7.1|MisinT214300.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT333200.v7.1|MisinT364600.v7.1|MisinT402800.v7.1|MisinT453600.v7.1|MisinT477200.v7.1|MisinT513500.v7.1|MisinT543700.v7.1|MisinT560400.v7.1
GO:0065007,biological regulation,3048,72,46.38,11,0.559,0.432,1.000,Misin01G005000.v7.1|Misin01G048800.v7.1|Misin01G131200.v7.1|Misin01G146700.v7.1|Misin01G202900.v7.1|Misin01G265800.v7.1|Misin01G349100.v7.1|Misin01G392400.v7.1|Misin01G442700.v7.1|Misin01G499100.v7.1|Misin02G118600.v7.1|Misin02G122600.v7.1|Misin02G352500.v7.1|Misin02G377100.v7.1|Misin02G437700.v7.1|Misin02G501300.v7.1|Misin03G022700.v7.1|Misin03G078600.v7.1|Misin03G172500.v7.1|Misin04G034000.v7.1|Misin04G302600.v7.1|Misin04G304300.v7.1|Misin04G372600.v7.1|Misin04G393700.v7.1|Misin05G027400.v7.1|Misin05G080800.v7.1|Misin05G292900.v7.1|Misin05G302700.v7.1|Misin05G344400.v7.1|Misin06G285700.v7.1|Misin07G031800.v7.1|Misin07G085500.v7.1|Misin07G225300.v7.1|Misin07G227000.v7.1|Misin07G233000.v7.1|Misin07G233100.v7.1|Misin07G415200.v7.1|Misin07G429000.v7.1|Misin08G108800.v7.1|Misin08G181500.v7.1|Misin08G196000.v7.1|Misin08G222500.v7.1|Misin09G017600.v7.1|Misin09G032200.v7.1|Misin09G111100.v7.1|Misin09G143200.v7.1|Misin10G028200.v7.1|Misin10G104600.v7.1|Misin11G107800.v7.1|Misin11G184100.v7.1|Misin11G246000.v7.1|Misin12G112000.v7.1|Misin12G112700.v7.1|Misin12G192600.v7.1|Misin12G221600.v7.1|Misin12G278600.v7.1|Misin13G134200.v7.1|Misin14G138900.v7.1|Misin16G103100.v7.1|Misin16G207700.v7.1|Misin16G222700.v7.1|Misin17G017200.v7.1|Misin17G229400.v7.1|Misin18G028200.v7.1|Misin19G051900.v7.1|Misin19G127500.v7.1|MisinT113700.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT364600.v7.1|MisinT420400.v7.1|MisinT560400.v7.1
GO:0042592,homeostatic process,1038,15,15.8,16,0.618,0.618,0.618,Misin01G005000.v7.1|Misin01G131200.v7.1|Misin01G442700.v7.1|Misin02G122600.v7.1|Misin04G302600.v7.1|Misin05G344400.v7.1|Misin07G085500.v7.1|Misin07G429000.v7.1|Misin08G181500.v7.1|Misin08G222500.v7.1|Misin11G107800.v7.1|Misin12G112000.v7.1|Misin12G112700.v7.1|Misin13G134200.v7.1|MisinT113700.v7.1
GO:0006091,generation of precursor metabolites and ...,1286,18,19.57,21,0.676,0.676,0.676,Misin01G412200.v7.1|Misin02G076500.v7.1|Misin02G396200.v7.1|Misin04G275200.v7.1|Misin04G279500.v7.1|Misin05G036600.v7.1|Misin05G203400.v7.1|Misin06G030000.v7.1|Misin06G190900.v7.1|Misin07G299600.v7.1|Misin07G485600.v7.1|Misin07G495100.v7.1|Misin12G226300.v7.1|Misin16G151000.v7.1|Misin17G155800.v7.1|Misin19G040600.v7.1|MisinT113700.v7.1|MisinT584600.v7.1
GO:0044248,cellular catabolic process,411,3,6.25,37,0.710,0.951,1.000,Misin02G071100.v7.1|Misin02G393700.v7.1|Misin06G095800.v7.1
GO:0050896,response to stimulus,4944,95,75.24,22,0.732,0.716,1.000,Misin01G048800.v7.1|Misin01G146700.v7.1|Misin01G202900.v7.1|Misin01G265800.v7.1|Misin01G349100.v7.1|Misin01G392400.v7.1|Misin01G417800.v7.1|Misin01G499100.v7.1|Misin02G061000.v7.1|Misin02G076500.v7.1|Misin02G118600.v7.1|Misin02G302800.v7.1|Misin02G352500.v7.1|Misin02G377100.v7.1|Misin02G416700.v7.1|Misin02G437700.v7.1|Misin02G501300.v7.1|Misin03G022700.v7.1|Misin03G078600.v7.1|Misin03G172500.v7.1|Misin03G284800.v7.1|Misin04G034000.v7.1|Misin04G201300.v7.1|Misin04G304300.v7.1|Misin04G372600.v7.1|Misin04G393700.v7.1|Misin05G027400.v7.1|Misin05G080800.v7.1|Misin05G292900.v7.1|Misin05G302700.v7.1|Misin06G045200.v7.1|Misin06G171500.v7.1|Misin06G285700.v7.1|Misin06G380900.v7.1|Misin07G031800.v7.1|Misin07G225300.v7.1|Misin07G227000.v7.1|Misin07G233000.v7.1|Misin07G233100.v7.1|Misin07G269400.v7.1|Misin07G415200.v7.1|Misin07G485600.v7.1|Misin08G108800.v7.1|Misin08G196000.v7.1|Misin08G331500.v7.1|Misin09G017600.v7.1|Misin09G032200.v7.1|Misin09G095500.v7.1|Misin09G098100.v7.1|Misin09G100400.v7.1|Misin09G111100.v7.1|Misin09G143200.v7.1|Misin09G188000.v7.1|Misin10G028200.v7.1|Misin10G078700.v7.1|Misin10G104600.v7.1|Misin10G143100.v7.1|Misin11G119700.v7.1|Misin11G184100.v7.1|Misin11G222800.v7.1|Misin11G224600.v7.1|Misin11G246000.v7.1|Misin12G192600.v7.1|Misin12G221600.v7.1|Misin12G278600.v7.1|Misin13G129200.v7.1|Misin14G116200.v7.1|Misin14G138900.v7.1|Misin15G130600.v7.1|Misin16G077200.v7.1|Misin16G103100.v7.1|Misin16G185100.v7.1|Misin16G207700.v7.1|Misin16G222700.v7.1|Misin17G017200.v7.1|Misin17G068500.v7.1|Misin17G229400.v7.1|Misin18G028200.v7.1|Misin18G171800.v7.1|Misin18G207400.v7.1|Misin19G051900.v7.1|Misin19G127500.v7.1|Misin19G138600.v7.1|Misin19G165000.v7.1|Misin19G200700.v7.1|Misin19G210900.v7.1|Misin19G249000.v7.1|MisinT061000.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT350900.v7.1|MisinT364600.v7.1|MisinT420400.v7.1|MisinT453600.v7.1|MisinT560400.v7.1
GO:0015979,photosynthesis,416,5,6.33,23,0.761,0.761,0.761,Misin02G076500.v7.1|Misin04G279500.v7.1|Misin07G299600.v7.1|Misin11G222100.v7.1|Misin12G201100.v7.1
GO:0008219,cell death,276,3,4.2,24,0.793,0.793,0.793,Misin05G009100.v7.1|Misin05G407800.v7.1|Misin10G143100.v7.1
GO:0008283,cell proliferation,109,1,1.66,25,0.813,0.813,0.813,Misin07G382600.v7.1
GO:0065008,regulation of biological quality,1038,15,15.8,17,0.823,0.618,1.000,Misin01G005000.v7.1|Misin01G131200.v7.1|Misin01G442700.v7.1|Misin02G122600.v7.1|Misin04G302600.v7.1|Misin05G344400.v7.1|Misin07G085500.v7.1|Misin07G429000.v7.1|Misin08G181500.v7.1|Misin08G222500.v7.1|Misin11G107800.v7.1|Misin12G112000.v7.1|Misin12G112700.v7.1|Misin13G134200.v7.1|MisinT113700.v7.1
GO:0006629,lipid metabolic process,2140,27,32.57,26,0.869,0.869,0.869,Misin01G226100.v7.1|Misin01G319600.v7.1|Misin01G478800.v7.1|Misin04G302600.v7.1|Misin05G258700.v7.1|Misin05G313400.v7.1|Misin05G403400.v7.1|Misin06G056200.v7.1|Misin06G171500.v7.1|Misin07G036000.v7.1|Misin07G085500.v7.1|Misin07G299600.v7.1|Misin07G373200.v7.1|Misin07G495100.v7.1|Misin08G035600.v7.1|Misin09G018000.v7.1|Misin11G110100.v7.1|Misin12G115000.v7.1|Misin13G107200.v7.1|Misin13G134200.v7.1|Misin13G187400.v7.1|Misin15G125700.v7.1|Misin16G103100.v7.1|Misin17G229400.v7.1|Misin19G130300.v7.1|MisinT333200.v7.1|MisinT371800.v7.1
GO:0006950,response to stress,3272,42,49.79,29,0.871,0.898,0.898,Misin01G417800.v7.1|Misin02G061000.v7.1|Misin02G076500.v7.1|Misin02G302800.v7.1|Misin02G416700.v7.1|Misin03G284800.v7.1|Misin04G201300.v7.1|Misin06G045200.v7.1|Misin06G171500.v7.1|Misin06G380900.v7.1|Misin07G269400.v7.1|Misin07G485600.v7.1|Misin08G331500.v7.1|Misin09G017600.v7.1|Misin09G095500.v7.1|Misin09G098100.v7.1|Misin09G100400.v7.1|Misin09G188000.v7.1|Misin10G078700.v7.1|Misin10G143100.v7.1|Misin11G119700.v7.1|Misin11G222800.v7.1|Misin11G224600.v7.1|Misin12G278600.v7.1|Misin13G129200.v7.1|Misin14G116200.v7.1|Misin15G130600.v7.1|Misin16G077200.v7.1|Misin16G185100.v7.1|Misin17G017200.v7.1|Misin17G068500.v7.1|Misin18G028200.v7.1|Misin18G171800.v7.1|Misin18G207400.v7.1|Misin19G138600.v7.1|Misin19G165000.v7.1|Misin19G200700.v7.1|Misin19G210900.v7.1|Misin19G249000.v7.1|MisinT061000.v7.1|MisinT350900.v7.1|MisinT453600.v7.1
