GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0016462,pyrophosphatase activity,1109,33,21.67,7,0.30724,0.01180,1.00000,Misin01G020900.v7.1|Misin01G047000.v7.1|Misin01G075800.v7.1|Misin02G001600.v7.1|Misin02G019200.v7.1|Misin02G119200.v7.1|Misin02G162100.v7.1|Misin02G465500.v7.1|Misin03G352700.v7.1|Misin04G388500.v7.1|Misin04G404300.v7.1|Misin05G014900.v7.1|Misin05G132000.v7.1|Misin05G304800.v7.1|Misin06G004500.v7.1|Misin06G031200.v7.1|Misin06G295200.v7.1|Misin06G347200.v7.1|Misin08G158500.v7.1|Misin08G278400.v7.1|Misin09G165700.v7.1|Misin09G174200.v7.1|Misin10G139100.v7.1|Misin10G139800.v7.1|Misin12G279500.v7.1|Misin13G143500.v7.1|Misin16G154800.v7.1|Misin17G250500.v7.1|Misin18G102100.v7.1|Misin18G222300.v7.1|Misin19G100700.v7.1|MisinT195800.v7.1|MisinT355700.v7.1
GO:0016874,ligase activity,814,18,15.9,24,0.32941,0.32941,0.32941,Misin01G014900.v7.1|Misin01G082000.v7.1|Misin01G246200.v7.1|Misin02G034300.v7.1|Misin02G092200.v7.1|Misin02G114500.v7.1|Misin02G278200.v7.1|Misin02G360800.v7.1|Misin02G370400.v7.1|Misin04G175900.v7.1|Misin05G230900.v7.1|Misin06G203900.v7.1|Misin08G290000.v7.1|Misin13G105300.v7.1|Misin14G007100.v7.1|Misin16G241600.v7.1|Misin17G249200.v7.1|MisinT473800.v7.1
GO:0022857,transmembrane transporter activity,2131,44,41.64,25,0.37373,0.37373,0.37373,Misin01G121900.v7.1|Misin01G169300.v7.1|Misin01G219200.v7.1|Misin01G246200.v7.1|Misin01G356100.v7.1|Misin01G378600.v7.1|Misin01G402100.v7.1|Misin01G455400.v7.1|Misin02G339300.v7.1|Misin02G414900.v7.1|Misin02G447000.v7.1|Misin03G107200.v7.1|Misin04G085500.v7.1|Misin06G161600.v7.1|Misin06G201000.v7.1|Misin06G215700.v7.1|Misin06G338300.v7.1|Misin07G230600.v7.1|Misin07G413400.v7.1|Misin07G429600.v7.1|Misin07G432400.v7.1|Misin07G437200.v7.1|Misin07G481100.v7.1|Misin07G483800.v7.1|Misin07G520600.v7.1|Misin07G548500.v7.1|Misin08G058100.v7.1|Misin08G105700.v7.1|Misin08G118700.v7.1|Misin08G232800.v7.1|Misin08G270100.v7.1|Misin08G324100.v7.1|Misin09G090700.v7.1|Misin11G171000.v7.1|Misin12G174400.v7.1|Misin12G223700.v7.1|Misin13G183000.v7.1|Misin14G057700.v7.1|Misin15G199200.v7.1|Misin18G076600.v7.1|Misin18G175500.v7.1|Misin18G216900.v7.1|Misin19G119000.v7.1|MisinT569700.v7.1
GO:0042578,phosphoric ester hydrolase activity,608,19,11.88,13,0.37977,0.03168,1.00000,Misin02G324200.v7.1|Misin02G413800.v7.1|Misin03G141800.v7.1|Misin04G162500.v7.1|Misin05G176900.v7.1|Misin05G230100.v7.1|Misin05G340800.v7.1|Misin06G120800.v7.1|Misin06G174200.v7.1|Misin11G005800.v7.1|Misin11G016000.v7.1|Misin11G206700.v7.1|Misin13G095200.v7.1|Misin14G045600.v7.1|Misin16G215000.v7.1|Misin17G036900.v7.1|Misin18G206400.v7.1|Misin19G145700.v7.1|Misin19G206600.v7.1
GO:0003700,DNA-binding transcription factor activit...,1091,23,21.32,27,0.38431,0.38431,0.38431,Misin01G050800.v7.1|Misin02G022300.v7.1|Misin02G061700.v7.1|Misin02G210700.v7.1|Misin02G364900.v7.1|Misin02G465500.v7.1|Misin03G288500.v7.1|Misin05G228300.v7.1|Misin05G245900.v7.1|Misin06G011200.v7.1|Misin06G200900.v7.1|Misin06G257300.v7.1|Misin06G325600.v7.1|Misin07G068300.v7.1|Misin07G346800.v7.1|Misin07G378500.v7.1|Misin08G100000.v7.1|Misin09G114000.v7.1|Misin12G133100.v7.1|Misin14G126300.v7.1|Misin16G079200.v7.1|Misin18G060600.v7.1|MisinT178900.v7.1
GO:0005198,structural molecule activity,1139,37,22.25,30,0.39211,0.49233,0.49233,Misin01G019700.v7.1|Misin01G172600.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G119200.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin04G233700.v7.1|Misin05G091800.v7.1|Misin05G132000.v7.1|Misin05G266700.v7.1|Misin05G304800.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin06G295200.v7.1|Misin07G033100.v7.1|Misin07G112200.v7.1|Misin08G303400.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G107000.v7.1|Misin16G127700.v7.1|Misin17G127600.v7.1|Misin17G242400.v7.1|Misin18G234200.v7.1|Misin19G268100.v7.1|MisinT420000.v7.1
GO:0016810,"hydrolase activity, acting on carbon-nit...",176,4,3.44,29,0.45127,0.45127,0.45127,Misin02G489800.v7.1|Misin07G418600.v7.1|Misin07G418700.v7.1|Misin13G050500.v7.1
GO:0005488,binding,17656,379,344.97,15,0.45699,0.04418,1.00000,Misin01G019700.v7.1|Misin01G020900.v7.1|Misin01G026300.v7.1|Misin01G046000.v7.1|Misin01G047000.v7.1|Misin01G050800.v7.1|Misin01G057700.v7.1|Misin01G063200.v7.1|Misin01G073200.v7.1|Misin01G075800.v7.1|Misin01G121900.v7.1|Misin01G135300.v7.1|Misin01G145000.v7.1|Misin01G162800.v7.1|Misin01G172600.v7.1|Misin01G185300.v7.1|Misin01G190300.v7.1|Misin01G204900.v7.1|Misin01G206300.v7.1|Misin01G246200.v7.1|Misin01G250700.v7.1|Misin01G262000.v7.1|Misin01G276400.v7.1|Misin01G316300.v7.1|Misin01G316800.v7.1|Misin01G328300.v7.1|Misin01G340300.v7.1|Misin01G353300.v7.1|Misin01G356100.v7.1|Misin01G367800.v7.1|Misin01G373700.v7.1|Misin01G403300.v7.1|Misin01G406200.v7.1|Misin01G434000.v7.1|Misin01G452900.v7.1|Misin01G455400.v7.1|Misin01G487900.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin01G508800.v7.1|Misin02G001600.v7.1|Misin02G002400.v7.1|Misin02G012800.v7.1|Misin02G019200.v7.1|Misin02G022300.v7.1|Misin02G027500.v7.1|Misin02G030000.v7.1|Misin02G061700.v7.1|Misin02G092200.v7.1|Misin02G107000.v7.1|Misin02G111700.v7.1|Misin02G114500.v7.1|Misin02G115400.v7.1|Misin02G119200.v7.1|Misin02G133000.v7.1|Misin02G163800.v7.1|Misin02G166800.v7.1|Misin02G173300.v7.1|Misin02G180400.v7.1|Misin02G190600.v7.1|Misin02G192100.v7.1|Misin02G207000.v7.1|Misin02G210700.v7.1|Misin02G229100.v7.1|Misin02G232800.v7.1|Misin02G269500.v7.1|Misin02G278200.v7.1|Misin02G333100.v7.1|Misin02G333600.v7.1|Misin02G341300.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G364900.v7.1|Misin02G411700.v7.1|Misin02G413800.v7.1|Misin02G433500.v7.1|Misin02G439600.v7.1|Misin02G447000.v7.1|Misin02G453000.v7.1|Misin02G465500.v7.1|Misin02G471700.v7.1|Misin02G489800.v7.1|Misin02G497500.v7.1|Misin03G037900.v7.1|Misin03G054900.v7.1|Misin03G127500.v7.1|Misin03G141800.v7.1|Misin03G174800.v7.1|Misin03G181900.v7.1|Misin03G183200.v7.1|Misin03G193600.v7.1|Misin03G231800.v7.1|Misin03G250400.v7.1|Misin03G288500.v7.1|Misin03G330200.v7.1|Misin03G340600.v7.1|Misin03G352700.v7.1|Misin03G353100.v7.1|Misin04G001000.v7.1|Misin04G027900.v7.1|Misin04G031800.v7.1|Misin04G105800.v7.1|Misin04G162500.v7.1|Misin04G185900.v7.1|Misin04G199100.v7.1|Misin04G199600.v7.1|Misin04G201600.v7.1|Misin04G229900.v7.1|Misin04G255000.v7.1|Misin04G264500.v7.1|Misin04G311100.v7.1|Misin04G366400.v7.1|Misin04G373600.v7.1|Misin04G376700.v7.1|Misin04G384500.v7.1|Misin04G388500.v7.1|Misin04G398900.v7.1|Misin04G404300.v7.1|Misin05G014900.v7.1|Misin05G029600.v7.1|Misin05G030000.v7.1|Misin05G073500.v7.1|Misin05G079200.v7.1|Misin05G091800.v7.1|Misin05G132000.v7.1|Misin05G176900.v7.1|Misin05G181900.v7.1|Misin05G220900.v7.1|Misin05G228300.v7.1|Misin05G230100.v7.1|Misin05G230900.v7.1|Misin05G245000.v7.1|Misin05G245900.v7.1|Misin05G266700.v7.1|Misin05G273100.v7.1|Misin05G304800.v7.1|Misin05G324100.v7.1|Misin05G340800.v7.1|Misin05G344000.v7.1|Misin05G361900.v7.1|Misin05G392800.v7.1|Misin06G004500.v7.1|Misin06G011200.v7.1|Misin06G025600.v7.1|Misin06G031200.v7.1|Misin06G093100.v7.1|Misin06G120800.v7.1|Misin06G153500.v7.1|Misin06G157100.v7.1|Misin06G157900.v7.1|Misin06G165200.v7.1|Misin06G174200.v7.1|Misin06G200500.v7.1|Misin06G200900.v7.1|Misin06G203900.v7.1|Misin06G204700.v7.1|Misin06G215500.v7.1|Misin06G215700.v7.1|Misin06G234900.v7.1|Misin06G253000.v7.1|Misin06G257300.v7.1|Misin06G263100.v7.1|Misin06G295200.v7.1|Misin06G317700.v7.1|Misin06G325600.v7.1|Misin06G338800.v7.1|Misin06G347200.v7.1|Misin06G390700.v7.1|Misin06G401600.v7.1|Misin06G407300.v7.1|Misin07G012000.v7.1|Misin07G052900.v7.1|Misin07G056700.v7.1|Misin07G061500.v7.1|Misin07G064300.v7.1|Misin07G068200.v7.1|Misin07G068300.v7.1|Misin07G106000.v7.1|Misin07G112200.v7.1|Misin07G196800.v7.1|Misin07G215000.v7.1|Misin07G229800.v7.1|Misin07G230600.v7.1|Misin07G236400.v7.1|Misin07G240100.v7.1|Misin07G271900.v7.1|Misin07G272600.v7.1|Misin07G286700.v7.1|Misin07G338000.v7.1|Misin07G346800.v7.1|Misin07G405500.v7.1|Misin07G411500.v7.1|Misin07G431600.v7.1|Misin07G459800.v7.1|Misin07G478900.v7.1|Misin07G485600.v7.1|Misin07G506600.v7.1|Misin07G506800.v7.1|Misin07G508100.v7.1|Misin07G533800.v7.1|Misin08G008900.v7.1|Misin08G053500.v7.1|Misin08G058100.v7.1|Misin08G068100.v7.1|Misin08G088800.v7.1|Misin08G100000.v7.1|Misin08G102600.v7.1|Misin08G105700.v7.1|Misin08G158500.v7.1|Misin08G160600.v7.1|Misin08G206600.v7.1|Misin08G225200.v7.1|Misin08G266500.v7.1|Misin08G273100.v7.1|Misin08G277400.v7.1|Misin08G278400.v7.1|Misin08G290000.v7.1|Misin08G295000.v7.1|Misin08G305000.v7.1|Misin08G308200.v7.1|Misin08G317900.v7.1|Misin08G324500.v7.1|Misin08G330200.v7.1|Misin09G027400.v7.1|Misin09G114000.v7.1|Misin09G165700.v7.1|Misin09G174200.v7.1|Misin10G010300.v7.1|Misin10G101000.v7.1|Misin10G114500.v7.1|Misin10G131600.v7.1|Misin10G139100.v7.1|Misin10G139800.v7.1|Misin10G168300.v7.1|Misin11G016000.v7.1|Misin11G035100.v7.1|Misin11G037800.v7.1|Misin11G078500.v7.1|Misin11G099600.v7.1|Misin11G144500.v7.1|Misin11G159500.v7.1|Misin11G171000.v7.1|Misin11G183500.v7.1|Misin11G206700.v7.1|Misin11G256700.v7.1|Misin11G267500.v7.1|Misin11G270000.v7.1|Misin12G027900.v7.1|Misin12G035300.v7.1|Misin12G062400.v7.1|Misin12G078900.v7.1|Misin12G113600.v7.1|Misin12G133100.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin12G160100.v7.1|Misin12G171900.v7.1|Misin12G192100.v7.1|Misin12G223700.v7.1|Misin12G231400.v7.1|Misin12G267100.v7.1|Misin12G279500.v7.1|Misin12G281500.v7.1|Misin12G282800.v7.1|Misin13G071100.v7.1|Misin13G105300.v7.1|Misin13G143500.v7.1|Misin13G145500.v7.1|Misin13G147500.v7.1|Misin13G159000.v7.1|Misin13G161700.v7.1|Misin13G166200.v7.1|Misin13G172600.v7.1|Misin13G183000.v7.1|Misin14G032700.v7.1|Misin14G043800.v7.1|Misin14G045600.v7.1|Misin14G059900.v7.1|Misin14G126300.v7.1|Misin14G126900.v7.1|Misin14G142800.v7.1|Misin14G145300.v7.1|Misin15G074500.v7.1|Misin15G101000.v7.1|Misin15G111100.v7.1|Misin15G161500.v7.1|Misin15G196400.v7.1|Misin15G207800.v7.1|Misin16G001700.v7.1|Misin16G038700.v7.1|Misin16G072300.v7.1|Misin16G079200.v7.1|Misin16G079400.v7.1|Misin16G088900.v7.1|Misin16G102400.v7.1|Misin16G103700.v7.1|Misin16G116000.v7.1|Misin16G127700.v7.1|Misin16G127800.v7.1|Misin16G137400.v7.1|Misin16G164500.v7.1|Misin16G191200.v7.1|Misin16G215000.v7.1|Misin16G235000.v7.1|Misin16G239400.v7.1|Misin16G241600.v7.1|Misin17G036900.v7.1|Misin17G037100.v7.1|Misin17G073700.v7.1|Misin17G112500.v7.1|Misin17G122200.v7.1|Misin17G127100.v7.1|Misin17G127600.v7.1|Misin17G162500.v7.1|Misin17G165200.v7.1|Misin17G170700.v7.1|Misin17G184000.v7.1|Misin17G212000.v7.1|Misin17G213900.v7.1|Misin17G245600.v7.1|Misin17G249200.v7.1|Misin17G250500.v7.1|Misin17G250900.v7.1|Misin17G261600.v7.1|Misin18G011500.v7.1|Misin18G035800.v7.1|Misin18G036500.v7.1|Misin18G060600.v7.1|Misin18G063100.v7.1|Misin18G076600.v7.1|Misin18G079100.v7.1|Misin18G085200.v7.1|Misin18G102100.v7.1|Misin18G114300.v7.1|Misin18G115100.v7.1|Misin18G152900.v7.1|Misin18G163500.v7.1|Misin18G175500.v7.1|Misin18G206400.v7.1|Misin18G214100.v7.1|Misin18G216900.v7.1|Misin18G220800.v7.1|Misin18G222300.v7.1|Misin18G264600.v7.1|Misin19G012700.v7.1|Misin19G014200.v7.1|Misin19G021900.v7.1|Misin19G032100.v7.1|Misin19G033400.v7.1|Misin19G057200.v7.1|Misin19G078200.v7.1|Misin19G100700.v7.1|Misin19G112300.v7.1|Misin19G145700.v7.1|Misin19G182900.v7.1|Misin19G191900.v7.1|Misin19G192800.v7.1|Misin19G196400.v7.1|Misin19G206600.v7.1|MisinT037300.v7.1|MisinT047100.v7.1|MisinT171100.v7.1|MisinT178900.v7.1|MisinT182000.v7.1|MisinT195800.v7.1|MisinT243400.v7.1|MisinT282800.v7.1|MisinT292800.v7.1|MisinT322000.v7.1|MisinT331400.v7.1|MisinT355700.v7.1|MisinT357400.v7.1|MisinT367100.v7.1|MisinT404900.v7.1|MisinT460300.v7.1|MisinT473800.v7.1|MisinT480700.v7.1|MisinT504500.v7.1|MisinT569700.v7.1
GO:0005215,transporter activity,2131,44,41.64,26,0.47301,0.37373,1.00000,Misin01G121900.v7.1|Misin01G169300.v7.1|Misin01G219200.v7.1|Misin01G246200.v7.1|Misin01G356100.v7.1|Misin01G378600.v7.1|Misin01G402100.v7.1|Misin01G455400.v7.1|Misin02G339300.v7.1|Misin02G414900.v7.1|Misin02G447000.v7.1|Misin03G107200.v7.1|Misin04G085500.v7.1|Misin06G161600.v7.1|Misin06G201000.v7.1|Misin06G215700.v7.1|Misin06G338300.v7.1|Misin07G230600.v7.1|Misin07G413400.v7.1|Misin07G429600.v7.1|Misin07G432400.v7.1|Misin07G437200.v7.1|Misin07G481100.v7.1|Misin07G483800.v7.1|Misin07G520600.v7.1|Misin07G548500.v7.1|Misin08G058100.v7.1|Misin08G105700.v7.1|Misin08G118700.v7.1|Misin08G232800.v7.1|Misin08G270100.v7.1|Misin08G324100.v7.1|Misin09G090700.v7.1|Misin11G171000.v7.1|Misin12G174400.v7.1|Misin12G223700.v7.1|Misin13G183000.v7.1|Misin14G057700.v7.1|Misin15G199200.v7.1|Misin18G076600.v7.1|Misin18G175500.v7.1|Misin18G216900.v7.1|Misin19G119000.v7.1|MisinT569700.v7.1
GO:0003924,GTPase activity,269,11,5.26,10,0.48602,0.01746,0.01746,Misin01G047000.v7.1|Misin02G119200.v7.1|Misin03G352700.v7.1|Misin04G388500.v7.1|Misin05G132000.v7.1|Misin05G304800.v7.1|Misin06G295200.v7.1|Misin10G139100.v7.1|Misin10G139800.v7.1|Misin12G279500.v7.1|Misin17G250500.v7.1
GO:0016779,nucleotidyltransferase activity,454,9,8.87,31,0.52907,0.52907,0.52907,Misin01G046000.v7.1|Misin02G030000.v7.1|Misin03G037900.v7.1|Misin03G353100.v7.1|Misin06G153500.v7.1|Misin07G140400.v7.1|Misin08G059800.v7.1|Misin08G158500.v7.1|Misin13G054900.v7.1
GO:0016757,"transferase activity, transferring glyco...",1441,28,28.15,32,0.53946,0.53946,0.53946,Misin01G014900.v7.1|Misin01G037000.v7.1|Misin01G063200.v7.1|Misin01G206300.v7.1|Misin01G358800.v7.1|Misin01G499800.v7.1|Misin02G190600.v7.1|Misin02G382600.v7.1|Misin02G500700.v7.1|Misin03G086800.v7.1|Misin03G174800.v7.1|Misin04G107200.v7.1|Misin04G185900.v7.1|Misin05G355600.v7.1|Misin06G255900.v7.1|Misin06G263100.v7.1|Misin07G215000.v7.1|Misin07G485600.v7.1|Misin08G004700.v7.1|Misin09G069900.v7.1|Misin13G061400.v7.1|Misin13G161700.v7.1|Misin15G153000.v7.1|Misin16G037300.v7.1|Misin16G229500.v7.1|Misin17G242300.v7.1|Misin19G002300.v7.1|MisinT250000.v7.1
GO:0042393,histone binding,95,2,1.86,34,0.55645,0.55645,0.55645,Misin03G330200.v7.1|Misin16G072300.v7.1
GO:0140110,transcription regulator activity,1091,23,21.32,28,0.63204,0.38431,1.00000,Misin01G050800.v7.1|Misin02G022300.v7.1|Misin02G061700.v7.1|Misin02G210700.v7.1|Misin02G364900.v7.1|Misin02G465500.v7.1|Misin03G288500.v7.1|Misin05G228300.v7.1|Misin05G245900.v7.1|Misin06G011200.v7.1|Misin06G200900.v7.1|Misin06G257300.v7.1|Misin06G325600.v7.1|Misin07G068300.v7.1|Misin07G346800.v7.1|Misin07G378500.v7.1|Misin08G100000.v7.1|Misin09G114000.v7.1|Misin12G133100.v7.1|Misin14G126300.v7.1|Misin16G079200.v7.1|Misin18G060600.v7.1|MisinT178900.v7.1
GO:0016765,"transferase activity, transferring alkyl...",445,8,8.69,36,0.64263,0.64263,0.64263,Misin03G114600.v7.1|Misin03G183100.v7.1|Misin03G312800.v7.1|Misin04G123200.v7.1|Misin04G274500.v7.1|Misin05G175800.v7.1|Misin08G054300.v7.1|Misin17G016800.v7.1
GO:0003677,DNA binding,3534,66,69.05,37,0.67109,0.67109,0.67109,Misin01G050800.v7.1|Misin01G190300.v7.1|Misin01G204900.v7.1|Misin01G250700.v7.1|Misin01G262000.v7.1|Misin01G367800.v7.1|Misin02G019200.v7.1|Misin02G022300.v7.1|Misin02G061700.v7.1|Misin02G192100.v7.1|Misin02G210700.v7.1|Misin02G364900.v7.1|Misin02G465500.v7.1|Misin03G231800.v7.1|Misin03G288500.v7.1|Misin03G353100.v7.1|Misin04G229900.v7.1|Misin04G264500.v7.1|Misin04G398900.v7.1|Misin04G404300.v7.1|Misin05G030000.v7.1|Misin05G220900.v7.1|Misin05G228300.v7.1|Misin05G245900.v7.1|Misin05G324100.v7.1|Misin06G011200.v7.1|Misin06G157100.v7.1|Misin06G200900.v7.1|Misin06G257300.v7.1|Misin06G325600.v7.1|Misin07G068200.v7.1|Misin07G068300.v7.1|Misin07G106000.v7.1|Misin07G236400.v7.1|Misin07G346800.v7.1|Misin07G478900.v7.1|Misin08G053500.v7.1|Misin08G068100.v7.1|Misin08G100000.v7.1|Misin08G158500.v7.1|Misin08G266500.v7.1|Misin08G273100.v7.1|Misin09G114000.v7.1|Misin09G174200.v7.1|Misin10G010300.v7.1|Misin10G131600.v7.1|Misin11G159500.v7.1|Misin12G062400.v7.1|Misin12G133100.v7.1|Misin12G192100.v7.1|Misin12G282800.v7.1|Misin13G166200.v7.1|Misin14G059900.v7.1|Misin14G126300.v7.1|Misin14G126900.v7.1|Misin16G079200.v7.1|Misin18G036500.v7.1|Misin18G060600.v7.1|Misin18G114300.v7.1|Misin18G163500.v7.1|Misin19G021900.v7.1|Misin19G033400.v7.1|MisinT171100.v7.1|MisinT178900.v7.1|MisinT480700.v7.1|MisinT504500.v7.1
GO:1901363,heterocyclic compound binding,5315,123,103.85,39,0.69396,0.72363,1.00000,Misin01G019700.v7.1|Misin01G020900.v7.1|Misin01G050800.v7.1|Misin01G057700.v7.1|Misin01G145000.v7.1|Misin01G172600.v7.1|Misin01G190300.v7.1|Misin01G204900.v7.1|Misin01G206300.v7.1|Misin01G250700.v7.1|Misin01G262000.v7.1|Misin01G353300.v7.1|Misin01G367800.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G001600.v7.1|Misin02G002400.v7.1|Misin02G019200.v7.1|Misin02G022300.v7.1|Misin02G061700.v7.1|Misin02G111700.v7.1|Misin02G115400.v7.1|Misin02G163800.v7.1|Misin02G190600.v7.1|Misin02G192100.v7.1|Misin02G210700.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G364900.v7.1|Misin02G465500.v7.1|Misin02G471700.v7.1|Misin02G497500.v7.1|Misin03G037900.v7.1|Misin03G054900.v7.1|Misin03G231800.v7.1|Misin03G288500.v7.1|Misin03G353100.v7.1|Misin04G031800.v7.1|Misin04G229900.v7.1|Misin04G264500.v7.1|Misin04G384500.v7.1|Misin04G398900.v7.1|Misin04G404300.v7.1|Misin05G030000.v7.1|Misin05G091800.v7.1|Misin05G220900.v7.1|Misin05G228300.v7.1|Misin05G245900.v7.1|Misin05G266700.v7.1|Misin05G324100.v7.1|Misin06G011200.v7.1|Misin06G025600.v7.1|Misin06G031200.v7.1|Misin06G153500.v7.1|Misin06G157100.v7.1|Misin06G200900.v7.1|Misin06G215500.v7.1|Misin06G257300.v7.1|Misin06G325600.v7.1|Misin06G407300.v7.1|Misin07G012000.v7.1|Misin07G068200.v7.1|Misin07G068300.v7.1|Misin07G106000.v7.1|Misin07G112200.v7.1|Misin07G229800.v7.1|Misin07G236400.v7.1|Misin07G240100.v7.1|Misin07G346800.v7.1|Misin07G478900.v7.1|Misin08G008900.v7.1|Misin08G053500.v7.1|Misin08G068100.v7.1|Misin08G100000.v7.1|Misin08G158500.v7.1|Misin08G225200.v7.1|Misin08G266500.v7.1|Misin08G273100.v7.1|Misin08G324500.v7.1|Misin09G114000.v7.1|Misin09G165700.v7.1|Misin09G174200.v7.1|Misin10G010300.v7.1|Misin10G131600.v7.1|Misin11G099600.v7.1|Misin11G159500.v7.1|Misin11G267500.v7.1|Misin12G062400.v7.1|Misin12G133100.v7.1|Misin12G192100.v7.1|Misin12G282800.v7.1|Misin13G166200.v7.1|Misin13G172600.v7.1|Misin14G043800.v7.1|Misin14G059900.v7.1|Misin14G126300.v7.1|Misin14G126900.v7.1|Misin15G074500.v7.1|Misin15G111100.v7.1|Misin15G161500.v7.1|Misin16G079200.v7.1|Misin16G127700.v7.1|Misin17G122200.v7.1|Misin17G127600.v7.1|Misin18G035800.v7.1|Misin18G036500.v7.1|Misin18G060600.v7.1|Misin18G114300.v7.1|Misin18G163500.v7.1|Misin18G214100.v7.1|Misin19G021900.v7.1|Misin19G033400.v7.1|Misin19G192800.v7.1|MisinT171100.v7.1|MisinT178900.v7.1|MisinT195800.v7.1|MisinT243400.v7.1|MisinT355700.v7.1|MisinT404900.v7.1|MisinT480700.v7.1|MisinT504500.v7.1
GO:0097159,organic cyclic compound binding,5315,123,103.85,40,0.69396,0.72363,1.00000,Misin01G019700.v7.1|Misin01G020900.v7.1|Misin01G050800.v7.1|Misin01G057700.v7.1|Misin01G145000.v7.1|Misin01G172600.v7.1|Misin01G190300.v7.1|Misin01G204900.v7.1|Misin01G206300.v7.1|Misin01G250700.v7.1|Misin01G262000.v7.1|Misin01G353300.v7.1|Misin01G367800.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G001600.v7.1|Misin02G002400.v7.1|Misin02G019200.v7.1|Misin02G022300.v7.1|Misin02G061700.v7.1|Misin02G111700.v7.1|Misin02G115400.v7.1|Misin02G163800.v7.1|Misin02G190600.v7.1|Misin02G192100.v7.1|Misin02G210700.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G364900.v7.1|Misin02G465500.v7.1|Misin02G471700.v7.1|Misin02G497500.v7.1|Misin03G037900.v7.1|Misin03G054900.v7.1|Misin03G231800.v7.1|Misin03G288500.v7.1|Misin03G353100.v7.1|Misin04G031800.v7.1|Misin04G229900.v7.1|Misin04G264500.v7.1|Misin04G384500.v7.1|Misin04G398900.v7.1|Misin04G404300.v7.1|Misin05G030000.v7.1|Misin05G091800.v7.1|Misin05G220900.v7.1|Misin05G228300.v7.1|Misin05G245900.v7.1|Misin05G266700.v7.1|Misin05G324100.v7.1|Misin06G011200.v7.1|Misin06G025600.v7.1|Misin06G031200.v7.1|Misin06G153500.v7.1|Misin06G157100.v7.1|Misin06G200900.v7.1|Misin06G215500.v7.1|Misin06G257300.v7.1|Misin06G325600.v7.1|Misin06G407300.v7.1|Misin07G012000.v7.1|Misin07G068200.v7.1|Misin07G068300.v7.1|Misin07G106000.v7.1|Misin07G112200.v7.1|Misin07G229800.v7.1|Misin07G236400.v7.1|Misin07G240100.v7.1|Misin07G346800.v7.1|Misin07G478900.v7.1|Misin08G008900.v7.1|Misin08G053500.v7.1|Misin08G068100.v7.1|Misin08G100000.v7.1|Misin08G158500.v7.1|Misin08G225200.v7.1|Misin08G266500.v7.1|Misin08G273100.v7.1|Misin08G324500.v7.1|Misin09G114000.v7.1|Misin09G165700.v7.1|Misin09G174200.v7.1|Misin10G010300.v7.1|Misin10G131600.v7.1|Misin11G099600.v7.1|Misin11G159500.v7.1|Misin11G267500.v7.1|Misin12G062400.v7.1|Misin12G133100.v7.1|Misin12G192100.v7.1|Misin12G282800.v7.1|Misin13G166200.v7.1|Misin13G172600.v7.1|Misin14G043800.v7.1|Misin14G059900.v7.1|Misin14G126300.v7.1|Misin14G126900.v7.1|Misin15G074500.v7.1|Misin15G111100.v7.1|Misin15G161500.v7.1|Misin16G079200.v7.1|Misin16G127700.v7.1|Misin17G122200.v7.1|Misin17G127600.v7.1|Misin18G035800.v7.1|Misin18G036500.v7.1|Misin18G060600.v7.1|Misin18G114300.v7.1|Misin18G163500.v7.1|Misin18G214100.v7.1|Misin19G021900.v7.1|Misin19G033400.v7.1|Misin19G192800.v7.1|MisinT171100.v7.1|MisinT178900.v7.1|MisinT195800.v7.1|MisinT243400.v7.1|MisinT355700.v7.1|MisinT404900.v7.1|MisinT480700.v7.1|MisinT504500.v7.1
GO:0016829,lyase activity,799,14,15.61,38,0.69769,0.69769,0.69769,Misin01G204900.v7.1|Misin01G398300.v7.1|Misin02G117400.v7.1|Misin02G192100.v7.1|Misin03G139300.v7.1|Misin04G384500.v7.1|Misin06G093100.v7.1|Misin07G285400.v7.1|Misin07G286700.v7.1|Misin07G431300.v7.1|Misin10G101000.v7.1|Misin12G111300.v7.1|Misin15G101000.v7.1|Misin19G191900.v7.1
