GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0051186,cofactor metabolic process,1421,40,28.29,21,0.01808,0.01808,0.01808,Misin01G014900.v7.1|Misin01G046000.v7.1|Misin01G076900.v7.1|Misin01G246200.v7.1|Misin01G331800.v7.1|Misin01G373700.v7.1|Misin02G030000.v7.1|Misin02G162100.v7.1|Misin02G360800.v7.1|Misin02G363800.v7.1|Misin03G037900.v7.1|Misin03G174800.v7.1|Misin04G185900.v7.1|Misin04G200300.v7.1|Misin04G231700.v7.1|Misin05G014500.v7.1|Misin05G175800.v7.1|Misin06G185100.v7.1|Misin06G204700.v7.1|Misin06G208600.v7.1|Misin06G390700.v7.1|Misin06G407300.v7.1|Misin07G033100.v7.1|Misin07G033200.v7.1|Misin07G056700.v7.1|Misin07G346800.v7.1|Misin08G054300.v7.1|Misin10G053600.v7.1|Misin11G270000.v7.1|Misin12G281500.v7.1|Misin13G180300.v7.1|Misin15G207800.v7.1|Misin16G127800.v7.1|Misin16G239400.v7.1|Misin17G016800.v7.1|Misin17G037100.v7.1|Misin17G184000.v7.1|Misin17G245600.v7.1|Misin18G109800.v7.1|MisinT480700.v7.1
GO:0042254,ribosome biogenesis,1408,39,28.03,22,0.02429,0.02429,0.02429,Misin01G019700.v7.1|Misin01G172600.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G471700.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G037900.v7.1|Misin04G233700.v7.1|Misin04G384500.v7.1|Misin05G091800.v7.1|Misin05G266700.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin07G033100.v7.1|Misin07G112200.v7.1|Misin08G225200.v7.1|Misin08G303400.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G107000.v7.1|Misin16G127700.v7.1|Misin17G127600.v7.1|Misin17G242400.v7.1|Misin17G250500.v7.1|Misin18G234200.v7.1|Misin19G268100.v7.1|MisinT404900.v7.1|MisinT420000.v7.1
GO:0042592,homeostatic process,1038,29,20.67,24,0.04332,0.04332,0.04332,Misin01G070100.v7.1|Misin01G121900.v7.1|Misin01G219200.v7.1|Misin01G367300.v7.1|Misin02G173300.v7.1|Misin02G358800.v7.1|Misin02G470800.v7.1|Misin03G107200.v7.1|Misin03G127500.v7.1|Misin06G022900.v7.1|Misin07G196800.v7.1|Misin07G413400.v7.1|Misin07G437200.v7.1|Misin07G481100.v7.1|Misin07G548500.v7.1|Misin08G105700.v7.1|Misin08G232800.v7.1|Misin08G270100.v7.1|Misin12G035300.v7.1|Misin12G160100.v7.1|Misin12G174400.v7.1|Misin15G199200.v7.1|Misin16G038700.v7.1|Misin16G239400.v7.1|Misin17G245600.v7.1|Misin18G206400.v7.1|Misin19G206600.v7.1|MisinT331400.v7.1|MisinT569700.v7.1
GO:0007568,aging,45,3,0.9,27,0.06022,0.06022,0.06022,Misin02G133000.v7.1|Misin08G255700.v7.1|Misin16G079400.v7.1
GO:0006790,sulfur compound metabolic process,989,27,19.69,28,0.06238,0.06238,0.06238,Misin01G070100.v7.1|Misin01G076900.v7.1|Misin01G126400.v7.1|Misin01G246200.v7.1|Misin01G367300.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin02G129500.v7.1|Misin02G162100.v7.1|Misin02G358800.v7.1|Misin02G360800.v7.1|Misin02G470800.v7.1|Misin02G497500.v7.1|Misin03G278600.v7.1|Misin04G366400.v7.1|Misin05G175800.v7.1|Misin06G165200.v7.1|Misin06G407300.v7.1|Misin07G286700.v7.1|Misin15G207800.v7.1|Misin16G037300.v7.1|Misin16G137400.v7.1|Misin16G239400.v7.1|Misin17G016800.v7.1|Misin17G245600.v7.1|Misin18G109800.v7.1|MisinT322000.v7.1
GO:0034641,cellular nitrogen compound metabolic pro...,9630,212,191.74,23,0.07919,0.03852,0.01380,Misin01G014900.v7.1|Misin01G019700.v7.1|Misin01G020900.v7.1|Misin01G040200.v7.1|Misin01G046000.v7.1|Misin01G050800.v7.1|Misin01G057700.v7.1|Misin01G076900.v7.1|Misin01G082000.v7.1|Misin01G121900.v7.1|Misin01G126400.v7.1|Misin01G145000.v7.1|Misin01G157000.v7.1|Misin01G172600.v7.1|Misin01G204900.v7.1|Misin01G246200.v7.1|Misin01G250700.v7.1|Misin01G262000.v7.1|Misin01G331800.v7.1|Misin01G353300.v7.1|Misin01G367800.v7.1|Misin01G373700.v7.1|Misin01G398300.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G001600.v7.1|Misin02G002400.v7.1|Misin02G019200.v7.1|Misin02G022300.v7.1|Misin02G030000.v7.1|Misin02G034300.v7.1|Misin02G061700.v7.1|Misin02G092200.v7.1|Misin02G111700.v7.1|Misin02G114500.v7.1|Misin02G115400.v7.1|Misin02G129500.v7.1|Misin02G163800.v7.1|Misin02G192100.v7.1|Misin02G210700.v7.1|Misin02G278200.v7.1|Misin02G335300.v7.1|Misin02G341300.v7.1|Misin02G341800.v7.1|Misin02G347800.v7.1|Misin02G351600.v7.1|Misin02G360800.v7.1|Misin02G363800.v7.1|Misin02G364900.v7.1|Misin02G434500.v7.1|Misin02G457500.v7.1|Misin02G465500.v7.1|Misin02G471700.v7.1|Misin02G483100.v7.1|Misin02G489800.v7.1|Misin02G497500.v7.1|Misin03G037900.v7.1|Misin03G048300.v7.1|Misin03G174800.v7.1|Misin03G183100.v7.1|Misin03G278600.v7.1|Misin03G288500.v7.1|Misin03G353100.v7.1|Misin04G012800.v7.1|Misin04G185900.v7.1|Misin04G200300.v7.1|Misin04G231700.v7.1|Misin04G233700.v7.1|Misin04G366400.v7.1|Misin04G384500.v7.1|Misin04G398900.v7.1|Misin05G014500.v7.1|Misin05G030000.v7.1|Misin05G091800.v7.1|Misin05G175800.v7.1|Misin05G220900.v7.1|Misin05G228300.v7.1|Misin05G230900.v7.1|Misin05G245900.v7.1|Misin05G266700.v7.1|Misin06G011200.v7.1|Misin06G028000.v7.1|Misin06G031200.v7.1|Misin06G037800.v7.1|Misin06G068800.v7.1|Misin06G153500.v7.1|Misin06G157100.v7.1|Misin06G165200.v7.1|Misin06G185100.v7.1|Misin06G200500.v7.1|Misin06G200900.v7.1|Misin06G203900.v7.1|Misin06G204700.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin06G257300.v7.1|Misin06G263100.v7.1|Misin06G325600.v7.1|Misin06G388800.v7.1|Misin06G407300.v7.1|Misin07G033100.v7.1|Misin07G033200.v7.1|Misin07G052900.v7.1|Misin07G056700.v7.1|Misin07G068300.v7.1|Misin07G076700.v7.1|Misin07G106000.v7.1|Misin07G112200.v7.1|Misin07G216100.v7.1|Misin07G229800.v7.1|Misin07G236400.v7.1|Misin07G285400.v7.1|Misin07G346800.v7.1|Misin07G378500.v7.1|Misin07G459800.v7.1|Misin07G478900.v7.1|Misin07G499000.v7.1|Misin07G506800.v7.1|Misin08G008900.v7.1|Misin08G053500.v7.1|Misin08G054300.v7.1|Misin08G100000.v7.1|Misin08G158500.v7.1|Misin08G217900.v7.1|Misin08G225200.v7.1|Misin08G239900.v7.1|Misin08G256500.v7.1|Misin08G273100.v7.1|Misin08G290000.v7.1|Misin08G303400.v7.1|Misin08G306300.v7.1|Misin08G324500.v7.1|Misin09G114000.v7.1|Misin09G165700.v7.1|Misin09G174200.v7.1|Misin10G010300.v7.1|Misin10G053600.v7.1|Misin11G035100.v7.1|Misin11G097500.v7.1|Misin11G099600.v7.1|Misin11G159500.v7.1|Misin11G267500.v7.1|Misin12G016000.v7.1|Misin12G107000.v7.1|Misin12G111300.v7.1|Misin12G113600.v7.1|Misin12G117800.v7.1|Misin12G133100.v7.1|Misin12G192100.v7.1|Misin12G271200.v7.1|Misin12G282800.v7.1|Misin13G034100.v7.1|Misin13G050500.v7.1|Misin13G161700.v7.1|Misin13G166200.v7.1|Misin13G172600.v7.1|Misin13G180300.v7.1|Misin14G007100.v7.1|Misin14G126300.v7.1|Misin14G126900.v7.1|Misin15G074500.v7.1|Misin15G101000.v7.1|Misin16G072300.v7.1|Misin16G079200.v7.1|Misin16G127700.v7.1|Misin16G127800.v7.1|Misin16G137400.v7.1|Misin16G154800.v7.1|Misin16G191200.v7.1|Misin16G241600.v7.1|Misin17G016800.v7.1|Misin17G127600.v7.1|Misin17G131100.v7.1|Misin17G159200.v7.1|Misin17G184000.v7.1|Misin17G242400.v7.1|Misin17G249200.v7.1|Misin17G250900.v7.1|Misin17G267700.v7.1|Misin18G036500.v7.1|Misin18G060600.v7.1|Misin18G109800.v7.1|Misin18G163500.v7.1|Misin18G206400.v7.1|Misin18G214100.v7.1|Misin18G220800.v7.1|Misin18G234200.v7.1|Misin18G264600.v7.1|Misin19G033400.v7.1|Misin19G057200.v7.1|Misin19G191900.v7.1|Misin19G192800.v7.1|Misin19G206600.v7.1|Misin19G268100.v7.1|MisinT178900.v7.1|MisinT195800.v7.1|MisinT212100.v7.1|MisinT236600.v7.1|MisinT243400.v7.1|MisinT288600.v7.1|MisinT322000.v7.1|MisinT355700.v7.1|MisinT394200.v7.1|MisinT404900.v7.1|MisinT406100.v7.1|MisinT420000.v7.1|MisinT438300.v7.1|MisinT473800.v7.1|MisinT480700.v7.1|MisinT504500.v7.1|MisinT548100.v7.1
GO:0009790,embryo development,357,11,7.11,29,0.10285,0.10285,0.10285,Misin01G076900.v7.1|Misin02G162100.v7.1|Misin02G364900.v7.1|Misin03G352700.v7.1|Misin04G388500.v7.1|Misin07G112200.v7.1|Misin07G478100.v7.1|Misin14G086000.v7.1|Misin15G107600.v7.1|Misin16G001700.v7.1|Misin16G103700.v7.1
GO:0071941,nitrogen cycle metabolic process,47,2,0.94,34,0.24037,0.24037,0.24037,Misin07G459800.v7.1|MisinT473800.v7.1
GO:0040007,growth,393,10,7.83,35,0.25945,0.25945,0.25945,Misin01G019700.v7.1|Misin01G073200.v7.1|Misin02G002400.v7.1|Misin03G297800.v7.1|Misin05G030000.v7.1|Misin12G147900.v7.1|Misin16G053600.v7.1|Misin17G250900.v7.1|Misin18G085200.v7.1|MisinT292400.v7.1
GO:0022607,cellular component assembly,1341,29,26.7,36,0.40423,0.34993,0.39407,Misin01G053900.v7.1|Misin01G057700.v7.1|Misin01G070100.v7.1|Misin01G076900.v7.1|Misin01G353300.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G162100.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G439600.v7.1|Misin02G497500.v7.1|Misin03G168700.v7.1|Misin03G280600.v7.1|Misin03G310400.v7.1|Misin04G112900.v7.1|Misin04G287200.v7.1|Misin04G404300.v7.1|Misin05G079800.v7.1|Misin05G091800.v7.1|Misin06G208600.v7.1|Misin07G033100.v7.1|Misin09G174200.v7.1|Misin12G282800.v7.1|Misin15G161500.v7.1|Misin15G207800.v7.1|Misin16G239400.v7.1|Misin17G245600.v7.1|Misin19G021900.v7.1
GO:0009056,catabolic process,3824,78,76.14,41,0.41333,0.42723,0.32981,Misin01G063200.v7.1|Misin01G204900.v7.1|Misin01G229200.v7.1|Misin01G316800.v7.1|Misin01G403300.v7.1|Misin01G413300.v7.1|Misin01G486600.v7.1|Misin02G133000.v7.1|Misin02G192100.v7.1|Misin02G205400.v7.1|Misin02G341300.v7.1|Misin02G360800.v7.1|Misin02G411700.v7.1|Misin02G483200.v7.1|Misin03G037900.v7.1|Misin03G201800.v7.1|Misin03G231800.v7.1|Misin03G236400.v7.1|Misin03G278600.v7.1|Misin04G200300.v7.1|Misin04G215400.v7.1|Misin04G264500.v7.1|Misin04G285400.v7.1|Misin04G404300.v7.1|Misin04G408300.v7.1|Misin05G014500.v7.1|Misin05G175800.v7.1|Misin06G048400.v7.1|Misin06G068800.v7.1|Misin06G185100.v7.1|Misin06G200500.v7.1|Misin06G390700.v7.1|Misin07G033200.v7.1|Misin07G052900.v7.1|Misin07G056700.v7.1|Misin07G285400.v7.1|Misin07G346800.v7.1|Misin07G485600.v7.1|Misin07G506800.v7.1|Misin08G053500.v7.1|Misin08G158500.v7.1|Misin08G265000.v7.1|Misin08G306300.v7.1|Misin09G174200.v7.1|Misin10G053600.v7.1|Misin10G102300.v7.1|Misin11G270000.v7.1|Misin12G113600.v7.1|Misin12G281500.v7.1|Misin13G071100.v7.1|Misin13G095200.v7.1|Misin13G105300.v7.1|Misin14G007100.v7.1|Misin15G034600.v7.1|Misin15G065800.v7.1|Misin15G101000.v7.1|Misin16G038700.v7.1|Misin16G053600.v7.1|Misin17G037100.v7.1|Misin17G250500.v7.1|Misin18G102100.v7.1|Misin18G109800.v7.1|Misin18G152900.v7.1|Misin18G214100.v7.1|Misin18G220800.v7.1|Misin18G222300.v7.1|Misin19G021900.v7.1|Misin19G100700.v7.1|Misin19G146800.v7.1|Misin19G192800.v7.1|Misin19G228300.v7.1|MisinT047100.v7.1|MisinT327000.v7.1|MisinT404900.v7.1|MisinT433500.v7.1|MisinT473800.v7.1|MisinT480700.v7.1|MisinT552400.v7.1
GO:0007155,cell adhesion,27,1,0.54,39,0.41916,0.41916,0.41916,Misin18G085200.v7.1
GO:0065008,regulation of biological quality,1038,29,20.67,25,0.44549,0.04332,1.00000,Misin01G070100.v7.1|Misin01G121900.v7.1|Misin01G219200.v7.1|Misin01G367300.v7.1|Misin02G173300.v7.1|Misin02G358800.v7.1|Misin02G470800.v7.1|Misin03G107200.v7.1|Misin03G127500.v7.1|Misin06G022900.v7.1|Misin07G196800.v7.1|Misin07G413400.v7.1|Misin07G437200.v7.1|Misin07G481100.v7.1|Misin07G548500.v7.1|Misin08G105700.v7.1|Misin08G232800.v7.1|Misin08G270100.v7.1|Misin12G035300.v7.1|Misin12G160100.v7.1|Misin12G174400.v7.1|Misin15G199200.v7.1|Misin16G038700.v7.1|Misin16G239400.v7.1|Misin17G245600.v7.1|Misin18G206400.v7.1|Misin19G206600.v7.1|MisinT331400.v7.1|MisinT569700.v7.1
GO:0043933,protein-containing complex subunit organ...,991,21,19.73,37,0.45795,0.41639,1.00000,Misin01G053900.v7.1|Misin01G057700.v7.1|Misin01G070100.v7.1|Misin01G353300.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G497500.v7.1|Misin03G168700.v7.1|Misin03G310400.v7.1|Misin04G112900.v7.1|Misin04G287200.v7.1|Misin04G404300.v7.1|Misin05G079800.v7.1|Misin05G091800.v7.1|Misin06G208600.v7.1|Misin07G033100.v7.1|Misin09G174200.v7.1|Misin15G161500.v7.1|Misin19G021900.v7.1
GO:0051604,protein maturation,274,6,5.46,42,0.46462,0.46462,0.46462,Misin01G316300.v7.1|Misin02G360800.v7.1|Misin04G253900.v7.1|Misin07G064300.v7.1|Misin16G239400.v7.1|Misin17G245600.v7.1
GO:0021700,developmental maturation,132,3,2.63,43,0.49058,0.49058,0.49058,Misin06G200500.v7.1|Misin14G086000.v7.1|Misin15G107600.v7.1
GO:0043043,peptide biosynthetic process,1373,39,27.34,11,0.49126,0.01710,1.00000,Misin01G019700.v7.1|Misin01G172600.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G114500.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G048300.v7.1|Misin04G233700.v7.1|Misin05G091800.v7.1|Misin05G266700.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin07G033100.v7.1|Misin07G112200.v7.1|Misin08G217900.v7.1|Misin08G290000.v7.1|Misin08G303400.v7.1|Misin08G324500.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G016000.v7.1|Misin12G107000.v7.1|Misin16G127700.v7.1|Misin17G127600.v7.1|Misin17G242400.v7.1|Misin18G234200.v7.1|Misin19G268100.v7.1|MisinT420000.v7.1
GO:0034645,cellular macromolecule biosynthetic proc...,1373,39,27.34,12,0.49126,0.01710,1.00000,Misin01G019700.v7.1|Misin01G172600.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G114500.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G048300.v7.1|Misin04G233700.v7.1|Misin05G091800.v7.1|Misin05G266700.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin07G033100.v7.1|Misin07G112200.v7.1|Misin08G217900.v7.1|Misin08G290000.v7.1|Misin08G303400.v7.1|Misin08G324500.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G016000.v7.1|Misin12G107000.v7.1|Misin16G127700.v7.1|Misin17G127600.v7.1|Misin17G242400.v7.1|Misin18G234200.v7.1|Misin19G268100.v7.1|MisinT420000.v7.1
GO:0000902,cell morphogenesis,241,5,4.8,45,0.52556,0.52556,0.52556,Misin02G278200.v7.1|Misin03G297800.v7.1|Misin05G300200.v7.1|Misin12G147900.v7.1|MisinT292400.v7.1
GO:1901566,organonitrogen compound biosynthetic pro...,1373,39,27.34,13,0.53603,0.01710,1.00000,Misin01G019700.v7.1|Misin01G172600.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G114500.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G048300.v7.1|Misin04G233700.v7.1|Misin05G091800.v7.1|Misin05G266700.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin07G033100.v7.1|Misin07G112200.v7.1|Misin08G217900.v7.1|Misin08G290000.v7.1|Misin08G303400.v7.1|Misin08G324500.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G016000.v7.1|Misin12G107000.v7.1|Misin16G127700.v7.1|Misin17G127600.v7.1|Misin17G242400.v7.1|Misin18G234200.v7.1|Misin19G268100.v7.1|MisinT420000.v7.1
GO:0009059,macromolecule biosynthetic process,1373,39,27.34,14,0.53603,0.01710,1.00000,Misin01G019700.v7.1|Misin01G172600.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G114500.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G048300.v7.1|Misin04G233700.v7.1|Misin05G091800.v7.1|Misin05G266700.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin07G033100.v7.1|Misin07G112200.v7.1|Misin08G217900.v7.1|Misin08G290000.v7.1|Misin08G303400.v7.1|Misin08G324500.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G016000.v7.1|Misin12G107000.v7.1|Misin16G127700.v7.1|Misin17G127600.v7.1|Misin17G242400.v7.1|Misin18G234200.v7.1|Misin19G268100.v7.1|MisinT420000.v7.1
GO:0043604,amide biosynthetic process,1373,39,27.34,15,0.53603,0.01710,1.00000,Misin01G019700.v7.1|Misin01G172600.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G114500.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G048300.v7.1|Misin04G233700.v7.1|Misin05G091800.v7.1|Misin05G266700.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin07G033100.v7.1|Misin07G112200.v7.1|Misin08G217900.v7.1|Misin08G290000.v7.1|Misin08G303400.v7.1|Misin08G324500.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G016000.v7.1|Misin12G107000.v7.1|Misin16G127700.v7.1|Misin17G127600.v7.1|Misin17G242400.v7.1|Misin18G234200.v7.1|Misin19G268100.v7.1|MisinT420000.v7.1
GO:0006518,peptide metabolic process,1373,39,27.34,16,0.53603,0.01710,1.00000,Misin01G019700.v7.1|Misin01G172600.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G114500.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G048300.v7.1|Misin04G233700.v7.1|Misin05G091800.v7.1|Misin05G266700.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin07G033100.v7.1|Misin07G112200.v7.1|Misin08G217900.v7.1|Misin08G290000.v7.1|Misin08G303400.v7.1|Misin08G324500.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G016000.v7.1|Misin12G107000.v7.1|Misin16G127700.v7.1|Misin17G127600.v7.1|Misin17G242400.v7.1|Misin18G234200.v7.1|Misin19G268100.v7.1|MisinT420000.v7.1
GO:0022613,ribonucleoprotein complex biogenesis,1555,40,30.96,26,0.55611,0.05946,1.00000,Misin01G019700.v7.1|Misin01G172600.v7.1|Misin01G353300.v7.1|Misin01G373700.v7.1|Misin01G406200.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G002400.v7.1|Misin02G163800.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G363800.v7.1|Misin02G434500.v7.1|Misin02G471700.v7.1|Misin02G483100.v7.1|Misin02G497500.v7.1|Misin03G037900.v7.1|Misin04G233700.v7.1|Misin04G384500.v7.1|Misin05G091800.v7.1|Misin05G266700.v7.1|Misin06G037800.v7.1|Misin06G208600.v7.1|Misin06G215500.v7.1|Misin07G033100.v7.1|Misin07G112200.v7.1|Misin08G225200.v7.1|Misin08G303400.v7.1|Misin11G097500.v7.1|Misin11G267500.v7.1|Misin12G107000.v7.1|Misin15G161500.v7.1|Misin16G127700.v7.1|Misin17G127600.v7.1|Misin17G242400.v7.1|Misin17G250500.v7.1|Misin18G234200.v7.1|Misin19G268100.v7.1|MisinT404900.v7.1|MisinT420000.v7.1
GO:0050896,response to stimulus,4944,114,98.44,66,0.55986,0.78929,1.00000,Misin01G040200.v7.1|Misin01G053900.v7.1|Misin01G063200.v7.1|Misin01G070100.v7.1|Misin01G076900.v7.1|Misin01G157000.v7.1|Misin01G206300.v7.1|Misin01G229200.v7.1|Misin01G276400.v7.1|Misin01G316300.v7.1|Misin01G316800.v7.1|Misin01G328300.v7.1|Misin01G367300.v7.1|Misin01G404800.v7.1|Misin01G434000.v7.1|Misin02G121600.v7.1|Misin02G133000.v7.1|Misin02G190600.v7.1|Misin02G269500.v7.1|Misin02G313200.v7.1|Misin02G358800.v7.1|Misin02G364900.v7.1|Misin02G433500.v7.1|Misin02G470800.v7.1|Misin03G037900.v7.1|Misin03G048300.v7.1|Misin03G193600.v7.1|Misin03G278600.v7.1|Misin03G353100.v7.1|Misin04G199100.v7.1|Misin04G255000.v7.1|Misin04G311100.v7.1|Misin04G366400.v7.1|Misin04G404300.v7.1|Misin04G408300.v7.1|Misin05G015300.v7.1|Misin05G079800.v7.1|Misin05G196900.v7.1|Misin05G245000.v7.1|Misin05G245900.v7.1|Misin05G337800.v7.1|Misin06G106700.v7.1|Misin06G153500.v7.1|Misin06G165200.v7.1|Misin06G182100.v7.1|Misin06G215700.v7.1|Misin06G257300.v7.1|Misin06G263100.v7.1|Misin06G332600.v7.1|Misin06G338800.v7.1|Misin06G390700.v7.1|Misin07G056700.v7.1|Misin07G064300.v7.1|Misin07G216100.v7.1|Misin07G271900.v7.1|Misin07G285400.v7.1|Misin07G288400.v7.1|Misin07G346800.v7.1|Misin07G404400.v7.1|Misin07G411500.v7.1|Misin07G438800.v7.1|Misin07G485600.v7.1|Misin07G506800.v7.1|Misin07G513900.v7.1|Misin07G533800.v7.1|Misin08G160600.v7.1|Misin08G198300.v7.1|Misin08G206600.v7.1|Misin08G235000.v7.1|Misin08G255700.v7.1|Misin08G317900.v7.1|Misin09G174200.v7.1|Misin11G073600.v7.1|Misin11G144500.v7.1|Misin11G190000.v7.1|Misin11G270000.v7.1|Misin12G016000.v7.1|Misin12G147900.v7.1|Misin12G149800.v7.1|Misin12G278500.v7.1|Misin12G281500.v7.1|Misin12G282800.v7.1|Misin13G071100.v7.1|Misin13G095200.v7.1|Misin13G125200.v7.1|Misin13G145500.v7.1|Misin14G086000.v7.1|Misin14G126900.v7.1|Misin14G145300.v7.1|Misin16G012300.v7.1|Misin16G079400.v7.1|Misin16G102400.v7.1|Misin16G185400.v7.1|Misin17G013600.v7.1|Misin17G037100.v7.1|Misin17G212000.v7.1|Misin17G250500.v7.1|Misin18G036500.v7.1|Misin18G063100.v7.1|Misin18G085200.v7.1|Misin18G152900.v7.1|Misin18G206400.v7.1|Misin18G233500.v7.1|Misin19G014200.v7.1|Misin19G032100.v7.1|Misin19G033400.v7.1|Misin19G078200.v7.1|Misin19G206600.v7.1|Misin19G268800.v7.1|MisinT243400.v7.1|MisinT267700.v7.1|MisinT292700.v7.1|MisinT322000.v7.1|MisinT367100.v7.1
GO:0065003,protein-containing complex assembly,991,21,19.73,38,0.56339,0.41639,0.39491,Misin01G053900.v7.1|Misin01G057700.v7.1|Misin01G070100.v7.1|Misin01G353300.v7.1|Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G341800.v7.1|Misin02G351600.v7.1|Misin02G497500.v7.1|Misin03G168700.v7.1|Misin03G310400.v7.1|Misin04G112900.v7.1|Misin04G287200.v7.1|Misin04G404300.v7.1|Misin05G079800.v7.1|Misin05G091800.v7.1|Misin06G208600.v7.1|Misin07G033100.v7.1|Misin09G174200.v7.1|Misin15G161500.v7.1|Misin19G021900.v7.1
GO:0022618,ribonucleoprotein complex assembly,304,6,6.05,47,0.56538,0.56538,0.56538,Misin01G503400.v7.1|Misin01G505300.v7.1|Misin02G341800.v7.1|Misin02G497500.v7.1|Misin05G091800.v7.1|Misin15G161500.v7.1
GO:0034655,nucleobase-containing compound catabolic...,314,6,6.25,50,0.59692,0.59692,0.59692,Misin03G037900.v7.1|Misin06G068800.v7.1|Misin09G174200.v7.1|Misin18G214100.v7.1|Misin19G192800.v7.1|MisinT404900.v7.1
