GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0016829,lyase activity,799,11,9.86,12,0.3989,0.3989,0.3989,Misin01G042500.v7.1|Misin01G226100.v7.1|Misin01G412200.v7.1|Misin02G438500.v7.1|Misin04G347900.v7.1|Misin12G067900.v7.1|Misin12G150500.v7.1|Misin15G015000.v7.1|Misin18G026500.v7.1|Misin19G239600.v7.1|MisinT302500.v7.1
GO:0016791,phosphatase activity,608,8,7.5,14,0.4767,0.4767,0.4767,Misin01G443100.v7.1|Misin02G447300.v7.1|Misin04G405400.v7.1|Misin05G303100.v7.1|Misin07G391600.v7.1|Misin10G029400.v7.1|Misin14G102700.v7.1|Misin16G078300.v7.1
GO:0003824,catalytic activity,17639,251,217.64,6,0.5353,0.1465,1.0000,Misin01G042500.v7.1|Misin01G114300.v7.1|Misin01G130100.v7.1|Misin01G157200.v7.1|Misin01G177900.v7.1|Misin01G184600.v7.1|Misin01G198700.v7.1|Misin01G202900.v7.1|Misin01G226100.v7.1|Misin01G285800.v7.1|Misin01G296600.v7.1|Misin01G300300.v7.1|Misin01G383700.v7.1|Misin01G412200.v7.1|Misin01G416600.v7.1|Misin01G424300.v7.1|Misin01G427200.v7.1|Misin01G443100.v7.1|Misin01G461900.v7.1|Misin01G468200.v7.1|Misin01G499100.v7.1|Misin02G008100.v7.1|Misin02G069100.v7.1|Misin02G076500.v7.1|Misin02G097400.v7.1|Misin02G145500.v7.1|Misin02G259800.v7.1|Misin02G286300.v7.1|Misin02G290200.v7.1|Misin02G292400.v7.1|Misin02G298600.v7.1|Misin02G314800.v7.1|Misin02G323700.v7.1|Misin02G348100.v7.1|Misin02G375800.v7.1|Misin02G419100.v7.1|Misin02G438500.v7.1|Misin02G447300.v7.1|Misin02G501300.v7.1|Misin02G502200.v7.1|Misin02G513900.v7.1|Misin03G011600.v7.1|Misin03G021600.v7.1|Misin03G022700.v7.1|Misin03G069900.v7.1|Misin03G070800.v7.1|Misin03G096500.v7.1|Misin03G101000.v7.1|Misin03G120800.v7.1|Misin03G191000.v7.1|Misin03G212700.v7.1|Misin03G235900.v7.1|Misin03G237100.v7.1|Misin03G249800.v7.1|Misin03G285000.v7.1|Misin03G287200.v7.1|Misin03G293900.v7.1|Misin03G318000.v7.1|Misin04G000400.v7.1|Misin04G034400.v7.1|Misin04G065100.v7.1|Misin04G072200.v7.1|Misin04G237000.v7.1|Misin04G254500.v7.1|Misin04G275200.v7.1|Misin04G293300.v7.1|Misin04G293900.v7.1|Misin04G310300.v7.1|Misin04G310400.v7.1|Misin04G310600.v7.1|Misin04G347900.v7.1|Misin04G380000.v7.1|Misin04G405400.v7.1|Misin05G042900.v7.1|Misin05G046900.v7.1|Misin05G056400.v7.1|Misin05G090900.v7.1|Misin05G205600.v7.1|Misin05G208400.v7.1|Misin05G227800.v7.1|Misin05G272400.v7.1|Misin05G303100.v7.1|Misin05G311100.v7.1|Misin05G328800.v7.1|Misin05G372400.v7.1|Misin05G392300.v7.1|Misin06G030000.v7.1|Misin06G053100.v7.1|Misin06G060800.v7.1|Misin06G085800.v7.1|Misin06G088600.v7.1|Misin06G088700.v7.1|Misin06G167400.v7.1|Misin06G200300.v7.1|Misin06G200400.v7.1|Misin06G221100.v7.1|Misin06G252000.v7.1|Misin06G289500.v7.1|Misin06G292400.v7.1|Misin06G334400.v7.1|Misin06G359200.v7.1|Misin06G371600.v7.1|Misin06G380900.v7.1|Misin06G383600.v7.1|Misin06G406000.v7.1|Misin07G140000.v7.1|Misin07G147000.v7.1|Misin07G159000.v7.1|Misin07G200200.v7.1|Misin07G225300.v7.1|Misin07G226500.v7.1|Misin07G226700.v7.1|Misin07G230900.v7.1|Misin07G233100.v7.1|Misin07G295100.v7.1|Misin07G306900.v7.1|Misin07G334900.v7.1|Misin07G351600.v7.1|Misin07G370200.v7.1|Misin07G391600.v7.1|Misin07G402800.v7.1|Misin07G407200.v7.1|Misin07G415600.v7.1|Misin07G416000.v7.1|Misin07G416100.v7.1|Misin07G440500.v7.1|Misin07G453100.v7.1|Misin07G499600.v7.1|Misin07G510900.v7.1|Misin07G525600.v7.1|Misin08G048400.v7.1|Misin08G052000.v7.1|Misin08G088000.v7.1|Misin08G088300.v7.1|Misin08G200400.v7.1|Misin08G200600.v7.1|Misin08G203100.v7.1|Misin08G264800.v7.1|Misin08G307800.v7.1|Misin09G083700.v7.1|Misin09G086000.v7.1|Misin09G097700.v7.1|Misin09G159600.v7.1|Misin09G184200.v7.1|Misin09G184300.v7.1|Misin10G029400.v7.1|Misin10G042000.v7.1|Misin10G076600.v7.1|Misin10G076900.v7.1|Misin10G115000.v7.1|Misin10G132600.v7.1|Misin10G136900.v7.1|Misin10G162700.v7.1|Misin10G179600.v7.1|Misin10G180200.v7.1|Misin11G018900.v7.1|Misin11G019000.v7.1|Misin11G019100.v7.1|Misin11G111200.v7.1|Misin11G130300.v7.1|Misin11G154600.v7.1|Misin11G157900.v7.1|Misin11G174100.v7.1|Misin11G212200.v7.1|Misin11G254500.v7.1|Misin11G259400.v7.1|Misin12G003900.v7.1|Misin12G025100.v7.1|Misin12G067900.v7.1|Misin12G100600.v7.1|Misin12G103300.v7.1|Misin12G105200.v7.1|Misin12G150500.v7.1|Misin12G161400.v7.1|Misin12G239200.v7.1|Misin13G013100.v7.1|Misin13G100200.v7.1|Misin13G102300.v7.1|Misin13G104600.v7.1|Misin13G127600.v7.1|Misin13G172900.v7.1|Misin14G074500.v7.1|Misin14G102700.v7.1|Misin14G103700.v7.1|Misin14G106700.v7.1|Misin15G015000.v7.1|Misin15G020800.v7.1|Misin15G028400.v7.1|Misin15G099600.v7.1|Misin15G126800.v7.1|Misin15G171100.v7.1|Misin16G033200.v7.1|Misin16G078300.v7.1|Misin16G174200.v7.1|Misin16G186800.v7.1|Misin16G204600.v7.1|Misin16G207000.v7.1|Misin16G216900.v7.1|Misin16G249600.v7.1|Misin16G255400.v7.1|Misin17G031000.v7.1|Misin17G063300.v7.1|Misin17G065700.v7.1|Misin17G068500.v7.1|Misin17G159400.v7.1|Misin17G165700.v7.1|Misin17G195600.v7.1|Misin17G203400.v7.1|Misin17G207200.v7.1|Misin17G218100.v7.1|Misin18G002100.v7.1|Misin18G008400.v7.1|Misin18G026500.v7.1|Misin18G033400.v7.1|Misin18G033500.v7.1|Misin18G160500.v7.1|Misin18G164700.v7.1|Misin18G180000.v7.1|Misin18G184700.v7.1|Misin18G247100.v7.1|Misin19G027000.v7.1|Misin19G031000.v7.1|Misin19G037500.v7.1|Misin19G058200.v7.1|Misin19G066600.v7.1|Misin19G084900.v7.1|Misin19G123300.v7.1|Misin19G130300.v7.1|Misin19G168400.v7.1|Misin19G212800.v7.1|Misin19G239600.v7.1|Misin19G252300.v7.1|MisinT018000.v7.1|MisinT050600.v7.1|MisinT060900.v7.1|MisinT068300.v7.1|MisinT113100.v7.1|MisinT174000.v7.1|MisinT219500.v7.1|MisinT223100.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT258000.v7.1|MisinT268100.v7.1|MisinT302500.v7.1|MisinT316600.v7.1|MisinT428400.v7.1|MisinT436300.v7.1|MisinT513900.v7.1|MisinT547900.v7.1|MisinT580300.v7.1
GO:0016491,oxidoreductase activity,3700,45,45.65,16,0.6115,0.5645,0.5645,Misin01G114300.v7.1|Misin01G285800.v7.1|Misin01G296600.v7.1|Misin01G416600.v7.1|Misin02G097400.v7.1|Misin02G259800.v7.1|Misin02G290200.v7.1|Misin02G375800.v7.1|Misin02G438500.v7.1|Misin02G502200.v7.1|Misin03G120800.v7.1|Misin04G275200.v7.1|Misin05G090900.v7.1|Misin06G030000.v7.1|Misin06G053100.v7.1|Misin06G292400.v7.1|Misin06G334400.v7.1|Misin07G147000.v7.1|Misin07G230900.v7.1|Misin07G306900.v7.1|Misin07G370200.v7.1|Misin07G391600.v7.1|Misin07G525600.v7.1|Misin08G088300.v7.1|Misin08G307800.v7.1|Misin10G029400.v7.1|Misin11G174100.v7.1|Misin12G003900.v7.1|Misin12G105200.v7.1|Misin13G104600.v7.1|Misin15G015000.v7.1|Misin15G126800.v7.1|Misin16G033200.v7.1|Misin17G031000.v7.1|Misin17G065700.v7.1|Misin17G068500.v7.1|Misin17G165700.v7.1|Misin17G203400.v7.1|Misin18G160500.v7.1|Misin19G130300.v7.1|MisinT060900.v7.1|MisinT068300.v7.1|MisinT268100.v7.1|MisinT436300.v7.1|MisinT513900.v7.1
GO:0016746,"transferase activity, transferring acyl ...",864,10,10.66,17,0.6252,0.6252,0.6252,Misin01G184600.v7.1|Misin02G314800.v7.1|Misin03G249800.v7.1|Misin08G264800.v7.1|Misin11G018900.v7.1|Misin11G019000.v7.1|Misin11G019100.v7.1|Misin11G130300.v7.1|Misin17G159400.v7.1|Misin19G252300.v7.1
GO:0042578,phosphoric ester hydrolase activity,608,8,7.5,15,0.6340,0.4767,1.0000,Misin01G443100.v7.1|Misin02G447300.v7.1|Misin04G405400.v7.1|Misin05G303100.v7.1|Misin07G391600.v7.1|Misin10G029400.v7.1|Misin14G102700.v7.1|Misin16G078300.v7.1
GO:0008233,peptidase activity,1585,18,19.56,18,0.6745,0.6745,0.6745,Misin02G069100.v7.1|Misin02G323700.v7.1|Misin02G513900.v7.1|Misin03G021600.v7.1|Misin03G096500.v7.1|Misin03G212700.v7.1|Misin03G293900.v7.1|Misin04G380000.v7.1|Misin06G289500.v7.1|Misin07G499600.v7.1|Misin08G052000.v7.1|Misin09G184200.v7.1|Misin10G179600.v7.1|Misin10G180200.v7.1|Misin18G002100.v7.1|Misin19G037500.v7.1|MisinT316600.v7.1|MisinT428400.v7.1
GO:0140096,"catalytic activity, acting on a protein",1585,18,19.56,19,0.6980,0.6745,1.0000,Misin02G069100.v7.1|Misin02G323700.v7.1|Misin02G513900.v7.1|Misin03G021600.v7.1|Misin03G096500.v7.1|Misin03G212700.v7.1|Misin03G293900.v7.1|Misin04G380000.v7.1|Misin06G289500.v7.1|Misin07G499600.v7.1|Misin08G052000.v7.1|Misin09G184200.v7.1|Misin10G179600.v7.1|Misin10G180200.v7.1|Misin18G002100.v7.1|Misin19G037500.v7.1|MisinT316600.v7.1|MisinT428400.v7.1
GO:0016740,transferase activity,7984,138,98.51,13,0.7411,0.4223,1.0000,Misin01G130100.v7.1|Misin01G157200.v7.1|Misin01G177900.v7.1|Misin01G184600.v7.1|Misin01G198700.v7.1|Misin01G202900.v7.1|Misin01G300300.v7.1|Misin01G383700.v7.1|Misin01G412200.v7.1|Misin01G427200.v7.1|Misin01G461900.v7.1|Misin01G468200.v7.1|Misin01G499100.v7.1|Misin02G008100.v7.1|Misin02G076500.v7.1|Misin02G097400.v7.1|Misin02G145500.v7.1|Misin02G286300.v7.1|Misin02G292400.v7.1|Misin02G298600.v7.1|Misin02G314800.v7.1|Misin02G419100.v7.1|Misin02G501300.v7.1|Misin03G011600.v7.1|Misin03G022700.v7.1|Misin03G070800.v7.1|Misin03G101000.v7.1|Misin03G191000.v7.1|Misin03G237100.v7.1|Misin03G249800.v7.1|Misin03G285000.v7.1|Misin03G287200.v7.1|Misin03G318000.v7.1|Misin04G034400.v7.1|Misin04G065100.v7.1|Misin04G072200.v7.1|Misin04G293300.v7.1|Misin04G293900.v7.1|Misin04G310400.v7.1|Misin04G310600.v7.1|Misin04G405400.v7.1|Misin05G042900.v7.1|Misin05G046900.v7.1|Misin05G205600.v7.1|Misin05G208400.v7.1|Misin05G272400.v7.1|Misin05G372400.v7.1|Misin05G392300.v7.1|Misin06G060800.v7.1|Misin06G085800.v7.1|Misin06G088600.v7.1|Misin06G088700.v7.1|Misin06G167400.v7.1|Misin06G221100.v7.1|Misin06G252000.v7.1|Misin06G359200.v7.1|Misin06G371600.v7.1|Misin06G380900.v7.1|Misin07G200200.v7.1|Misin07G225300.v7.1|Misin07G226500.v7.1|Misin07G226700.v7.1|Misin07G233100.v7.1|Misin07G334900.v7.1|Misin07G351600.v7.1|Misin07G402800.v7.1|Misin07G407200.v7.1|Misin07G415600.v7.1|Misin07G416000.v7.1|Misin07G416100.v7.1|Misin07G440500.v7.1|Misin08G048400.v7.1|Misin08G088000.v7.1|Misin08G200400.v7.1|Misin08G200600.v7.1|Misin08G203100.v7.1|Misin08G264800.v7.1|Misin09G083700.v7.1|Misin09G086000.v7.1|Misin09G097700.v7.1|Misin09G159600.v7.1|Misin09G184300.v7.1|Misin10G042000.v7.1|Misin10G076600.v7.1|Misin10G076900.v7.1|Misin10G132600.v7.1|Misin10G162700.v7.1|Misin11G018900.v7.1|Misin11G019000.v7.1|Misin11G019100.v7.1|Misin11G130300.v7.1|Misin11G154600.v7.1|Misin11G212200.v7.1|Misin11G254500.v7.1|Misin12G025100.v7.1|Misin12G100600.v7.1|Misin12G161400.v7.1|Misin12G239200.v7.1|Misin13G013100.v7.1|Misin13G100200.v7.1|Misin13G102300.v7.1|Misin13G127600.v7.1|Misin13G172900.v7.1|Misin14G074500.v7.1|Misin15G020800.v7.1|Misin15G028400.v7.1|Misin15G099600.v7.1|Misin16G186800.v7.1|Misin16G204600.v7.1|Misin16G207000.v7.1|Misin16G249600.v7.1|Misin16G255400.v7.1|Misin17G063300.v7.1|Misin17G159400.v7.1|Misin17G195600.v7.1|Misin17G207200.v7.1|Misin18G033400.v7.1|Misin18G033500.v7.1|Misin18G164700.v7.1|Misin18G180000.v7.1|Misin18G184700.v7.1|Misin19G027000.v7.1|Misin19G031000.v7.1|Misin19G058200.v7.1|Misin19G066600.v7.1|Misin19G084900.v7.1|Misin19G123300.v7.1|Misin19G168400.v7.1|Misin19G212800.v7.1|Misin19G252300.v7.1|MisinT018000.v7.1|MisinT050600.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT258000.v7.1|MisinT428400.v7.1|MisinT547900.v7.1|MisinT580300.v7.1
GO:0008135,"translation factor activity, RNA binding",318,3,3.92,20,0.7537,0.7537,0.7537,Misin01G157200.v7.1|Misin10G040300.v7.1|MisinT223100.v7.1
