GO.ID,Term,Annotated,Significant,Expected,Rank in elim_fisher,weight_fisher,elim_fisher,weight01_fisher,genes
GO:0008289,lipid binding,432,12,11.28,12,0.455,0.455,0.455,Misin01G386500.v7.1|Misin02G377100.v7.1|Misin05G206700.v7.1|Misin05G207200.v7.1|Misin06G194900.v7.1|Misin06G308700.v7.1|Misin07G110500.v7.1|Misin08G020000.v7.1|Misin08G108800.v7.1|Misin09G143200.v7.1|Misin12G254100.v7.1|MisinT166500.v7.1
GO:0042578,phosphoric ester hydrolase activity,608,20,15.88,7,0.547,0.174,1.000,Misin01G247200.v7.1|Misin01G455100.v7.1|Misin02G219800.v7.1|Misin02G391500.v7.1|Misin02G412300.v7.1|Misin02G447300.v7.1|Misin03G153200.v7.1|Misin04G296100.v7.1|Misin05G081700.v7.1|Misin07G062500.v7.1|Misin07G096200.v7.1|Misin07G545400.v7.1|Misin10G029400.v7.1|Misin12G098400.v7.1|Misin13G097200.v7.1|Misin13G149900.v7.1|Misin18G089000.v7.1|Misin19G069700.v7.1|Misin19G084300.v7.1|MisinT227600.v7.1
GO:0016765,"transferase activity, transferring alkyl...",445,11,11.62,13,0.615,0.615,0.615,Misin01G299800.v7.1|Misin02G286200.v7.1|Misin02G286300.v7.1|Misin04G266200.v7.1|Misin05G090500.v7.1|Misin05G392200.v7.1|Misin07G275100.v7.1|Misin12G009400.v7.1|Misin12G254100.v7.1|Misin17G063300.v7.1|Misin17G063400.v7.1
GO:0030234,enzyme regulator activity,665,16,17.36,14,0.666,0.666,0.666,Misin01G386500.v7.1|Misin01G398000.v7.1|Misin02G377100.v7.1|Misin04G305400.v7.1|Misin05G206700.v7.1|Misin05G207200.v7.1|Misin06G194900.v7.1|Misin06G345200.v7.1|Misin07G110500.v7.1|Misin07G250900.v7.1|Misin07G282300.v7.1|Misin08G108800.v7.1|Misin09G143200.v7.1|Misin13G174700.v7.1|Misin16G103100.v7.1|Misin16G185100.v7.1
GO:0098772,molecular function regulator,665,16,17.36,15,0.741,0.666,1.000,Misin01G386500.v7.1|Misin01G398000.v7.1|Misin02G377100.v7.1|Misin04G305400.v7.1|Misin05G206700.v7.1|Misin05G207200.v7.1|Misin06G194900.v7.1|Misin06G345200.v7.1|Misin07G110500.v7.1|Misin07G250900.v7.1|Misin07G282300.v7.1|Misin08G108800.v7.1|Misin09G143200.v7.1|Misin13G174700.v7.1|Misin16G103100.v7.1|Misin16G185100.v7.1
GO:0016741,"transferase activity, transferring one-c...",787,17,20.55,19,0.758,0.819,1.000,Misin01G170200.v7.1|Misin03G366800.v7.1|Misin04G402100.v7.1|Misin05G199900.v7.1|Misin06G126300.v7.1|Misin06G209200.v7.1|Misin07G441200.v7.1|Misin09G016600.v7.1|Misin09G178500.v7.1|Misin10G014400.v7.1|Misin14G010400.v7.1|Misin15G027300.v7.1|Misin17G003600.v7.1|MisinT117800.v7.1|MisinT117900.v7.1|MisinT118100.v7.1|MisinT472700.v7.1
GO:0140110,transcription regulator activity,1091,24,28.49,21,0.767,0.832,1.000,Misin01G124800.v7.1|Misin01G246900.v7.1|Misin01G325900.v7.1|Misin02G124000.v7.1|Misin02G234500.v7.1|Misin02G289900.v7.1|Misin02G319800.v7.1|Misin03G030100.v7.1|Misin05G257300.v7.1|Misin05G279700.v7.1|Misin06G173600.v7.1|Misin07G026200.v7.1|Misin08G024700.v7.1|Misin08G221600.v7.1|Misin09G106000.v7.1|Misin10G081400.v7.1|Misin10G200900.v7.1|Misin12G186800.v7.1|Misin14G154700.v7.1|Misin15G168300.v7.1|Misin16G081700.v7.1|Misin16G214500.v7.1|Misin17G210800.v7.1|Misin17G216300.v7.1
GO:0051082,unfolded protein binding,211,4,5.51,17,0.804,0.804,0.804,Misin05G358900.v7.1|Misin06G114000.v7.1|Misin16G193600.v7.1|Misin17G194800.v7.1
GO:0016757,"transferase activity, transferring glyco...",1441,33,37.63,18,0.805,0.805,0.805,Misin01G062000.v7.1|Misin01G062200.v7.1|Misin01G062600.v7.1|Misin01G497900.v7.1|Misin02G063000.v7.1|Misin02G063200.v7.1|Misin02G298500.v7.1|Misin04G294600.v7.1|Misin04G319800.v7.1|Misin05G331200.v7.1|Misin05G355000.v7.1|Misin05G372400.v7.1|Misin06G294700.v7.1|Misin06G380900.v7.1|Misin07G198200.v7.1|Misin07G533500.v7.1|Misin09G020400.v7.1|Misin09G195600.v7.1|Misin11G046300.v7.1|Misin11G077700.v7.1|Misin12G046300.v7.1|Misin12G077500.v7.1|Misin12G077900.v7.1|Misin12G078100.v7.1|Misin12G100600.v7.1|Misin18G137700.v7.1|Misin18G184700.v7.1|Misin18G277200.v7.1|Misin19G010500.v7.1|Misin19G243000.v7.1|Misin19G258500.v7.1|MisinT251400.v7.1|MisinT545200.v7.1
GO:0008168,methyltransferase activity,787,17,20.55,20,0.819,0.819,0.819,Misin01G170200.v7.1|Misin03G366800.v7.1|Misin04G402100.v7.1|Misin05G199900.v7.1|Misin06G126300.v7.1|Misin06G209200.v7.1|Misin07G441200.v7.1|Misin09G016600.v7.1|Misin09G178500.v7.1|Misin10G014400.v7.1|Misin14G010400.v7.1|Misin15G027300.v7.1|Misin17G003600.v7.1|MisinT117800.v7.1|MisinT117900.v7.1|MisinT118100.v7.1|MisinT472700.v7.1
GO:0003700,DNA-binding transcription factor activit...,1091,24,28.49,22,0.832,0.832,0.832,Misin01G124800.v7.1|Misin01G246900.v7.1|Misin01G325900.v7.1|Misin02G124000.v7.1|Misin02G234500.v7.1|Misin02G289900.v7.1|Misin02G319800.v7.1|Misin03G030100.v7.1|Misin05G257300.v7.1|Misin05G279700.v7.1|Misin06G173600.v7.1|Misin07G026200.v7.1|Misin08G024700.v7.1|Misin08G221600.v7.1|Misin09G106000.v7.1|Misin10G081400.v7.1|Misin10G200900.v7.1|Misin12G186800.v7.1|Misin14G154700.v7.1|Misin15G168300.v7.1|Misin16G081700.v7.1|Misin16G214500.v7.1|Misin17G210800.v7.1|Misin17G216300.v7.1
GO:0003924,GTPase activity,269,4,7.02,24,0.923,0.923,0.923,Misin03G112300.v7.1|Misin04G331900.v7.1|Misin07G045000.v7.1|Misin08G189600.v7.1
GO:0003677,DNA binding,3534,79,92.27,25,0.940,0.940,0.940,Misin01G124800.v7.1|Misin01G246900.v7.1|Misin01G249700.v7.1|Misin01G263500.v7.1|Misin01G279900.v7.1|Misin01G325900.v7.1|Misin01G344400.v7.1|Misin01G497900.v7.1|Misin01G506300.v7.1|Misin02G124000.v7.1|Misin02G234500.v7.1|Misin02G264700.v7.1|Misin02G289900.v7.1|Misin02G319800.v7.1|Misin02G406200.v7.1|Misin03G030100.v7.1|Misin03G166300.v7.1|Misin03G364500.v7.1|Misin04G053200.v7.1|Misin04G159500.v7.1|Misin05G006200.v7.1|Misin05G143100.v7.1|Misin05G257300.v7.1|Misin05G279700.v7.1|Misin05G308400.v7.1|Misin05G372400.v7.1|Misin06G173600.v7.1|Misin06G199800.v7.1|Misin06G201700.v7.1|Misin06G380900.v7.1|Misin07G026200.v7.1|Misin07G100000.v7.1|Misin07G127500.v7.1|Misin07G134600.v7.1|Misin07G396900.v7.1|Misin07G437700.v7.1|Misin07G460900.v7.1|Misin07G495400.v7.1|Misin08G024700.v7.1|Misin08G193600.v7.1|Misin08G221600.v7.1|Misin09G106000.v7.1|Misin09G118400.v7.1|Misin10G081400.v7.1|Misin10G200900.v7.1|Misin11G246000.v7.1|Misin11G253400.v7.1|Misin11G275600.v7.1|Misin12G186800.v7.1|Misin12G221600.v7.1|Misin12G270800.v7.1|Misin13G008600.v7.1|Misin13G040800.v7.1|Misin13G056900.v7.1|Misin13G093000.v7.1|Misin13G116100.v7.1|Misin13G155400.v7.1|Misin13G166300.v7.1|Misin14G154700.v7.1|Misin15G168300.v7.1|Misin16G081700.v7.1|Misin16G101200.v7.1|Misin16G151000.v7.1|Misin16G179600.v7.1|Misin16G214500.v7.1|Misin17G179900.v7.1|Misin17G206100.v7.1|Misin17G210800.v7.1|Misin17G216300.v7.1|Misin18G256000.v7.1|Misin18G276200.v7.1|Misin19G033600.v7.1|Misin19G085600.v7.1|Misin19G257400.v7.1|MisinT063000.v7.1|MisinT218700.v7.1|MisinT302500.v7.1|MisinT370200.v7.1|MisinT512900.v7.1
GO:0008135,"translation factor activity, RNA binding",318,4,8.3,26,0.968,0.968,0.968,Misin07G039700.v7.1|Misin07G045000.v7.1|Misin08G189600.v7.1|Misin18G159400.v7.1
GO:0016853,isomerase activity,600,9,15.67,27,0.976,0.976,0.976,Misin01G226100.v7.1|Misin03G235900.v7.1|Misin04G254500.v7.1|Misin05G189500.v7.1|Misin05G311100.v7.1|Misin06G198900.v7.1|Misin08G003900.v7.1|Misin12G180400.v7.1|Misin16G162600.v7.1
GO:0016874,ligase activity,814,13,21.25,29,0.981,0.981,0.981,Misin01G478800.v7.1|Misin01G496500.v7.1|Misin03G268300.v7.1|Misin05G157500.v7.1|Misin05G228900.v7.1|Misin05G378200.v7.1|Misin07G019300.v7.1|Misin13G131200.v7.1|Misin14G041100.v7.1|Misin15G041400.v7.1|Misin18G008400.v7.1|Misin18G263600.v7.1|MisinT476400.v7.1
GO:0140096,"catalytic activity, acting on a protein",1585,26,41.39,31,0.987,0.997,1.000,Misin02G069100.v7.1|Misin02G323700.v7.1|Misin03G021600.v7.1|Misin03G254500.v7.1|Misin04G155100.v7.1|Misin04G380000.v7.1|Misin07G015700.v7.1|Misin07G430400.v7.1|Misin07G436400.v7.1|Misin07G494300.v7.1|Misin08G061600.v7.1|Misin08G061800.v7.1|Misin08G107200.v7.1|Misin09G099500.v7.1|Misin09G119100.v7.1|Misin09G184200.v7.1|Misin11G079000.v7.1|Misin14G137400.v7.1|Misin15G156400.v7.1|Misin16G059200.v7.1|Misin16G097900.v7.1|Misin17G154000.v7.1|Misin18G270100.v7.1|Misin19G211500.v7.1|Misin19G235000.v7.1|MisinT199700.v7.1
GO:0019899,enzyme binding,504,6,13.16,30,0.991,0.991,0.991,Misin03G168300.v7.1|Misin04G305400.v7.1|Misin07G250900.v7.1|Misin13G174700.v7.1|Misin14G011800.v7.1|Misin17G236500.v7.1
GO:0003824,catalytic activity,17639,517,460.56,23,0.995,0.849,1.000,Misin01G042500.v7.1|Misin01G055200.v7.1|Misin01G059400.v7.1|Misin01G062000.v7.1|Misin01G062200.v7.1|Misin01G062600.v7.1|Misin01G101100.v7.1|Misin01G114300.v7.1|Misin01G170200.v7.1|Misin01G184600.v7.1|Misin01G191600.v7.1|Misin01G198700.v7.1|Misin01G200200.v7.1|Misin01G213600.v7.1|Misin01G217900.v7.1|Misin01G218800.v7.1|Misin01G226100.v7.1|Misin01G230000.v7.1|Misin01G245000.v7.1|Misin01G247200.v7.1|Misin01G299800.v7.1|Misin01G311600.v7.1|Misin01G335300.v7.1|Misin01G344100.v7.1|Misin01G365700.v7.1|Misin01G412200.v7.1|Misin01G412500.v7.1|Misin01G455100.v7.1|Misin01G478800.v7.1|Misin01G488200.v7.1|Misin01G494400.v7.1|Misin01G496500.v7.1|Misin01G497900.v7.1|Misin01G498000.v7.1|Misin01G499100.v7.1|Misin02G061000.v7.1|Misin02G063000.v7.1|Misin02G063200.v7.1|Misin02G069100.v7.1|Misin02G101100.v7.1|Misin02G121000.v7.1|Misin02G133400.v7.1|Misin02G176000.v7.1|Misin02G199800.v7.1|Misin02G200400.v7.1|Misin02G215500.v7.1|Misin02G215600.v7.1|Misin02G219800.v7.1|Misin02G224200.v7.1|Misin02G252900.v7.1|Misin02G259800.v7.1|Misin02G260000.v7.1|Misin02G286200.v7.1|Misin02G286300.v7.1|Misin02G289900.v7.1|Misin02G290200.v7.1|Misin02G298500.v7.1|Misin02G316300.v7.1|Misin02G323700.v7.1|Misin02G324500.v7.1|Misin02G336200.v7.1|Misin02G336800.v7.1|Misin02G350700.v7.1|Misin02G391500.v7.1|Misin02G396200.v7.1|Misin02G408000.v7.1|Misin02G412300.v7.1|Misin02G419100.v7.1|Misin02G447300.v7.1|Misin02G471400.v7.1|Misin02G481700.v7.1|Misin02G501300.v7.1|Misin02G502200.v7.1|Misin02G505200.v7.1|Misin03G001500.v7.1|Misin03G020300.v7.1|Misin03G021500.v7.1|Misin03G021600.v7.1|Misin03G022100.v7.1|Misin03G022700.v7.1|Misin03G025100.v7.1|Misin03G029300.v7.1|Misin03G112300.v7.1|Misin03G140600.v7.1|Misin03G153200.v7.1|Misin03G175300.v7.1|Misin03G229900.v7.1|Misin03G235900.v7.1|Misin03G238800.v7.1|Misin03G254500.v7.1|Misin03G268300.v7.1|Misin03G284800.v7.1|Misin03G286100.v7.1|Misin03G287200.v7.1|Misin03G340200.v7.1|Misin03G340700.v7.1|Misin03G344400.v7.1|Misin03G366800.v7.1|Misin04G029900.v7.1|Misin04G033300.v7.1|Misin04G034400.v7.1|Misin04G034900.v7.1|Misin04G035200.v7.1|Misin04G072200.v7.1|Misin04G155100.v7.1|Misin04G171500.v7.1|Misin04G177400.v7.1|Misin04G230800.v7.1|Misin04G254500.v7.1|Misin04G263900.v7.1|Misin04G266200.v7.1|Misin04G294600.v7.1|Misin04G296100.v7.1|Misin04G307100.v7.1|Misin04G309100.v7.1|Misin04G319800.v7.1|Misin04G328900.v7.1|Misin04G331900.v7.1|Misin04G332600.v7.1|Misin04G338200.v7.1|Misin04G344700.v7.1|Misin04G371800.v7.1|Misin04G372600.v7.1|Misin04G380000.v7.1|Misin04G393300.v7.1|Misin04G397600.v7.1|Misin04G402100.v7.1|Misin04G402200.v7.1|Misin05G006200.v7.1|Misin05G029800.v7.1|Misin05G080200.v7.1|Misin05G080800.v7.1|Misin05G081700.v7.1|Misin05G090400.v7.1|Misin05G090500.v7.1|Misin05G090900.v7.1|Misin05G092400.v7.1|Misin05G102400.v7.1|Misin05G157500.v7.1|Misin05G172100.v7.1|Misin05G172400.v7.1|Misin05G177900.v7.1|Misin05G189500.v7.1|Misin05G199900.v7.1|Misin05G203400.v7.1|Misin05G205600.v7.1|Misin05G206700.v7.1|Misin05G228900.v7.1|Misin05G272200.v7.1|Misin05G272400.v7.1|Misin05G281200.v7.1|Misin05G281300.v7.1|Misin05G292900.v7.1|Misin05G295100.v7.1|Misin05G311100.v7.1|Misin05G319200.v7.1|Misin05G331200.v7.1|Misin05G355000.v7.1|Misin05G372400.v7.1|Misin05G378200.v7.1|Misin05G379400.v7.1|Misin05G392200.v7.1|Misin05G396300.v7.1|Misin06G030000.v7.1|Misin06G059100.v7.1|Misin06G085700.v7.1|Misin06G085800.v7.1|Misin06G102500.v7.1|Misin06G126300.v7.1|Misin06G166900.v7.1|Misin06G167100.v7.1|Misin06G167600.v7.1|Misin06G195400.v7.1|Misin06G198900.v7.1|Misin06G200400.v7.1|Misin06G209200.v7.1|Misin06G226400.v7.1|Misin06G226800.v7.1|Misin06G239400.v7.1|Misin06G252000.v7.1|Misin06G294700.v7.1|Misin06G299700.v7.1|Misin06G306900.v7.1|Misin06G325900.v7.1|Misin06G344800.v7.1|Misin06G370900.v7.1|Misin06G380900.v7.1|Misin06G392100.v7.1|Misin06G395900.v7.1|Misin06G406000.v7.1|Misin07G012200.v7.1|Misin07G015700.v7.1|Misin07G019300.v7.1|Misin07G045000.v7.1|Misin07G062500.v7.1|Misin07G094600.v7.1|Misin07G096200.v7.1|Misin07G136000.v7.1|Misin07G148400.v7.1|Misin07G175500.v7.1|Misin07G175600.v7.1|Misin07G198200.v7.1|Misin07G198300.v7.1|Misin07G204200.v7.1|Misin07G225300.v7.1|Misin07G225400.v7.1|Misin07G226400.v7.1|Misin07G226500.v7.1|Misin07G226700.v7.1|Misin07G226900.v7.1|Misin07G227000.v7.1|Misin07G230900.v7.1|Misin07G233000.v7.1|Misin07G233100.v7.1|Misin07G264600.v7.1|Misin07G275100.v7.1|Misin07G288200.v7.1|Misin07G351100.v7.1|Misin07G370200.v7.1|Misin07G377800.v7.1|Misin07G401200.v7.1|Misin07G402000.v7.1|Misin07G402800.v7.1|Misin07G409500.v7.1|Misin07G415200.v7.1|Misin07G415300.v7.1|Misin07G416100.v7.1|Misin07G430400.v7.1|Misin07G436400.v7.1|Misin07G437700.v7.1|Misin07G441200.v7.1|Misin07G454200.v7.1|Misin07G459000.v7.1|Misin07G494300.v7.1|Misin07G532900.v7.1|Misin07G533500.v7.1|Misin07G545000.v7.1|Misin07G545400.v7.1|Misin08G003900.v7.1|Misin08G010500.v7.1|Misin08G061600.v7.1|Misin08G061800.v7.1|Misin08G067700.v7.1|Misin08G103100.v7.1|Misin08G107200.v7.1|Misin08G154500.v7.1|Misin08G166800.v7.1|Misin08G176300.v7.1|Misin08G189600.v7.1|Misin08G200400.v7.1|Misin08G200600.v7.1|Misin08G210500.v7.1|Misin08G210700.v7.1|Misin08G211000.v7.1|Misin08G213300.v7.1|Misin08G254900.v7.1|Misin08G298800.v7.1|Misin09G016600.v7.1|Misin09G020400.v7.1|Misin09G030000.v7.1|Misin09G040400.v7.1|Misin09G042300.v7.1|Misin09G048300.v7.1|Misin09G073700.v7.1|Misin09G081100.v7.1|Misin09G085800.v7.1|Misin09G097700.v7.1|Misin09G099500.v7.1|Misin09G111100.v7.1|Misin09G119100.v7.1|Misin09G120300.v7.1|Misin09G165900.v7.1|Misin09G171200.v7.1|Misin09G178500.v7.1|Misin09G184200.v7.1|Misin09G184300.v7.1|Misin09G189800.v7.1|Misin09G195600.v7.1|Misin10G014400.v7.1|Misin10G028000.v7.1|Misin10G029400.v7.1|Misin10G043200.v7.1|Misin10G046900.v7.1|Misin10G076900.v7.1|Misin10G093700.v7.1|Misin10G132600.v7.1|Misin10G153900.v7.1|Misin10G154000.v7.1|Misin10G162700.v7.1|Misin10G162900.v7.1|Misin10G171100.v7.1|Misin11G007400.v7.1|Misin11G010100.v7.1|Misin11G013900.v7.1|Misin11G046300.v7.1|Misin11G053800.v7.1|Misin11G077700.v7.1|Misin11G079000.v7.1|Misin11G093200.v7.1|Misin11G094900.v7.1|Misin11G111200.v7.1|Misin11G119700.v7.1|Misin11G120800.v7.1|Misin11G130000.v7.1|Misin11G153100.v7.1|Misin11G155800.v7.1|Misin11G176200.v7.1|Misin11G184100.v7.1|Misin11G204300.v7.1|Misin11G204700.v7.1|Misin11G223300.v7.1|Misin11G224600.v7.1|Misin11G225300.v7.1|Misin11G229800.v7.1|Misin11G246000.v7.1|Misin11G253400.v7.1|Misin11G254500.v7.1|Misin11G274500.v7.1|Misin12G009400.v7.1|Misin12G016500.v7.1|Misin12G020900.v7.1|Misin12G025100.v7.1|Misin12G025900.v7.1|Misin12G042800.v7.1|Misin12G046300.v7.1|Misin12G077500.v7.1|Misin12G077900.v7.1|Misin12G078100.v7.1|Misin12G093200.v7.1|Misin12G098400.v7.1|Misin12G100600.v7.1|Misin12G105200.v7.1|Misin12G136600.v7.1|Misin12G138700.v7.1|Misin12G140400.v7.1|Misin12G153100.v7.1|Misin12G161400.v7.1|Misin12G161700.v7.1|Misin12G180400.v7.1|Misin12G192600.v7.1|Misin12G211300.v7.1|Misin12G211900.v7.1|Misin12G221600.v7.1|Misin12G238700.v7.1|Misin12G252300.v7.1|Misin12G254100.v7.1|Misin12G260200.v7.1|Misin12G270800.v7.1|Misin13G002700.v7.1|Misin13G069000.v7.1|Misin13G097200.v7.1|Misin13G131100.v7.1|Misin13G131200.v7.1|Misin13G149900.v7.1|Misin13G167500.v7.1|Misin13G187400.v7.1|Misin14G007400.v7.1|Misin14G010200.v7.1|Misin14G010400.v7.1|Misin14G041100.v7.1|Misin14G062100.v7.1|Misin14G074500.v7.1|Misin14G113600.v7.1|Misin14G137400.v7.1|Misin14G138900.v7.1|Misin14G143200.v7.1|Misin14G152900.v7.1|Misin14G161200.v7.1|Misin15G001400.v7.1|Misin15G006900.v7.1|Misin15G015000.v7.1|Misin15G024500.v7.1|Misin15G027300.v7.1|Misin15G027700.v7.1|Misin15G036900.v7.1|Misin15G038600.v7.1|Misin15G041400.v7.1|Misin15G058500.v7.1|Misin15G060000.v7.1|Misin15G091200.v7.1|Misin15G096800.v7.1|Misin15G126600.v7.1|Misin15G136800.v7.1|Misin15G153700.v7.1|Misin15G156400.v7.1|Misin16G033100.v7.1|Misin16G033200.v7.1|Misin16G059200.v7.1|Misin16G077200.v7.1|Misin16G097900.v7.1|Misin16G118900.v7.1|Misin16G135700.v7.1|Misin16G151000.v7.1|Misin16G162600.v7.1|Misin16G178200.v7.1|Misin16G186800.v7.1|Misin16G194600.v7.1|Misin16G216900.v7.1|Misin17G003000.v7.1|Misin17G003600.v7.1|Misin17G039800.v7.1|Misin17G047800.v7.1|Misin17G047900.v7.1|Misin17G048000.v7.1|Misin17G053100.v7.1|Misin17G063300.v7.1|Misin17G063400.v7.1|Misin17G068500.v7.1|Misin17G084000.v7.1|Misin17G100600.v7.1|Misin17G123000.v7.1|Misin17G133400.v7.1|Misin17G136200.v7.1|Misin17G154000.v7.1|Misin17G157700.v7.1|Misin17G184200.v7.1|Misin17G187200.v7.1|Misin17G195600.v7.1|Misin17G203400.v7.1|Misin17G208300.v7.1|Misin17G243300.v7.1|Misin17G247000.v7.1|Misin17G262800.v7.1|Misin18G008400.v7.1|Misin18G026500.v7.1|Misin18G028200.v7.1|Misin18G029100.v7.1|Misin18G033400.v7.1|Misin18G033500.v7.1|Misin18G039000.v7.1|Misin18G051300.v7.1|Misin18G082000.v7.1|Misin18G082100.v7.1|Misin18G089000.v7.1|Misin18G134900.v7.1|Misin18G137700.v7.1|Misin18G159400.v7.1|Misin18G159600.v7.1|Misin18G160500.v7.1|Misin18G164700.v7.1|Misin18G170800.v7.1|Misin18G180000.v7.1|Misin18G184700.v7.1|Misin18G185300.v7.1|Misin18G188600.v7.1|Misin18G243500.v7.1|Misin18G262100.v7.1|Misin18G263600.v7.1|Misin18G270100.v7.1|Misin18G277200.v7.1|Misin19G010500.v7.1|Misin19G019900.v7.1|Misin19G025000.v7.1|Misin19G027000.v7.1|Misin19G027100.v7.1|Misin19G051900.v7.1|Misin19G056900.v7.1|Misin19G057100.v7.1|Misin19G057800.v7.1|Misin19G062800.v7.1|Misin19G069700.v7.1|Misin19G084300.v7.1|Misin19G084900.v7.1|Misin19G102700.v7.1|Misin19G122000.v7.1|Misin19G131900.v7.1|Misin19G138600.v7.1|Misin19G154100.v7.1|Misin19G159600.v7.1|Misin19G174100.v7.1|Misin19G204000.v7.1|Misin19G211500.v7.1|Misin19G235000.v7.1|Misin19G243000.v7.1|Misin19G244500.v7.1|Misin19G248200.v7.1|Misin19G249000.v7.1|Misin19G256600.v7.1|Misin19G258500.v7.1|MisinT014600.v7.1|MisinT014800.v7.1|MisinT023100.v7.1|MisinT026700.v7.1|MisinT061000.v7.1|MisinT064800.v7.1|MisinT073500.v7.1|MisinT107600.v7.1|MisinT117800.v7.1|MisinT117900.v7.1|MisinT118100.v7.1|MisinT122000.v7.1|MisinT135500.v7.1|MisinT156000.v7.1|MisinT199700.v7.1|MisinT219600.v7.1|MisinT227600.v7.1|MisinT237600.v7.1|MisinT237700.v7.1|MisinT251400.v7.1|MisinT268100.v7.1|MisinT291000.v7.1|MisinT302500.v7.1|MisinT348000.v7.1|MisinT351200.v7.1|MisinT371800.v7.1|MisinT378900.v7.1|MisinT388400.v7.1|MisinT403300.v7.1|MisinT437000.v7.1|MisinT472700.v7.1|MisinT476400.v7.1|MisinT477100.v7.1|MisinT477200.v7.1|MisinT477300.v7.1|MisinT513500.v7.1|MisinT545200.v7.1|MisinT580600.v7.1
